,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_year_key,fiscal_year_number
10,0.0,2012-03-27,2012-01,5.84,547200000,1.5944,1.7842,3040200000,5.3904,0.1644,-0.0785,0.2344,0.0855,1.2224,0.0,0.0697,0.0,0.125,0,0.0,839700000,-0.0014,0.0879,1.4888,2540648000,0.8356,7.4746,5.3296,4.6269,0.266,3.1284,0.3863,-0.0904,0.6271,476700000,0.2352,0.2111,0.0499,0.0438,0.8452,0.2805,0.2723,0.0559,0.3835,3195648000,-655000000,-0.1669,0.0355,488325000,-0.0195,0.0686,1.1544,0.0681,0.0,0.2433,-0.0659,-0.1163,0.9735,0.0574,0.0635,1.0511,9.4017,6.7036,5.8197,0.3346,3.935,0.2389,0.0081,16.9335,0.0685,0.0743,0.1994,0.1144,0.1361,0.1099,-0.10160181582941,0.1411,0.1172,0.635,-0.0844,-36800000,-0.063,1.4398,812100000,0.2309,-0.0427,0.0,0.0498,FY2012,2012
11,0.2,2013-04-03,2013-01,5.8,472800000,1.6936,1.7842,2286300000,4.5219,0.1544,-0.4283,0.2057,-0.0492,1.2033,0.0,0.0697,0.0,0.125,0,0.0,818000000,-0.0258,0.092,1.6178,2367840000,1.0356,-8.7795,5.0315,-52.7358,0.2664,3.1579,0.0,-1.8839,0.5904,470600000,0.2432,-0.0127,0.0529,0.048,0.9307,0.2983,0.2765,-0.0104,0.0,2742240000,-374400000,-1.7934,-0.0303,479325000,-0.0184,0.0696,1.264,0.0719,-0.3752,0.0,-0.0845,-1.0817,-0.0888,-0.005,0.0598,1.1994,-10.1677,5.8271,-61.0743,0.3085,3.6572,0.2071,-0.0695,17.5765,-0.0618,0.0714,0.2269,-0.1012,0.1243,-0.1013,-0.10160181582941,-0.1255,0.1105,0.6845,-0.1035,-74400000,-0.1359,1.4829,749800000,0.1702,-0.2011,0.1534,-0.2479,FY2013,2013
12,0.275,2014-04-02,2014-01,8.768,461200000,1.8172,1.8185,2251400000,4.7538,0.1002,0.4321,0.2674,0.2499,1.1295,0.0009,0.0697,0.0017,0.125,0,0.375,771400000,-0.0569,0.0853,1.6288,3509201600,1.5586,9.9074,5.508,6.1694,0.3882,5.4626,0.1885,2.4033,0.5502,637100000,0.5747,0.3538,0.0704,0.0514,1.3452,0.2943,0.2778,0.0036,0.3772,4043801600,-532200000,2.3133,0.0391,451650000,-0.0577,0.0696,1.2715,0.0666,0.3676,0.6056,-0.0926,13.6681,1.201,0.0629,0.0598,1.7961,11.4167,6.3472,7.1093,0.4473,6.2948,0.1906,0.0171,19.0867,0.0889,0.0742,0.2516,0.1561,0.1361,0.1559,-0.10160181582941,0.195,0.1167,0.7341,-0.0632,-11600000,-0.0245,1.3564,642400000,0.1632,0.0566,0.1425,-0.0152,FY2014,2014
13,0.33,2015-03-30,2015-01,8.813,430800000,2.0536,1.8971,2067700000,4.5664,-0.2707,0.1378,0.1265,-0.37,1.2578,0.0837,0.087,0.172,0.1681,0,0.2,777000000,0.0072,0.0835,1.7159,3537140400,1.7106,8.998,11.0225,5.8147,0.3805,8.0481,0.2081,0.1604,0.4869,320900000,0.21,-0.4963,0.0345,0.0514,0.7087,0.2986,0.2786,0.0431,0.3537,3796640400,-254400000,0.1098,0.0422,465375000,0.0303,0.0696,1.3703,0.0667,0.3801,0.4639,-0.0461,0.0694,1.3434,0.0654,0.0625,1.8361,9.6582,11.8312,6.2413,0.4084,8.6385,0.1756,0.0283,20.53,0.0942,0.0804,0.2492,0.182,0.1481,0.168,-0.10160181582941,0.2225,0.1247,0.7122,-0.0439,-30400000,-0.0659,0.9706,439500000,0.1657,0.0378,0.143,-0.0815,FY2015,2015
14,0.36,2016-03-28,2016-01,6.553,413200000,2.0808,1.8971,2081000000,4.8758,-0.0852,-0.2617,0.0846,0.3669,1.0797,0.0797,0.0817,0.1659,0.1651,0,0.0909,811000000,0.0437,0.0866,1.9001,2602699600,1.2506,6.4615,5.3819,4.1629,0.2779,9.5023,0.1674,0.0887,0.4805,483600000,0.1034,0.507,0.0516,0.0507,1.133,0.3116,0.2786,0.0512,0.3557,2707699600,-105000000,0.0246,0.043,489600000,0.052,0.0699,1.5295,0.0697,0.3809,0.4015,0.0667,0.0277,1.4648,0.0667,0.0638,1.3011,6.7221,5.599,4.3309,0.2891,9.8857,0.1171,0.0072,21.9395,0.0939,0.0811,0.2536,0.1941,0.1536,0.1661,-0.10160181582941,0.2125,0.1276,0.7624,-0.0574,-17600000,-0.0408,0.6417,273900000,0.0368,0.0197,0.0644,0.0064,FY2016,2016
15,0.37,2017-03-27,2017-01,6.123,404000000,2.2074,1.8971,2254100000,5.4289,0.176,0.4862,0.024,-0.1822,1.2152,0.1637,0.0817,0.3615,0.1651,0,0.0277,668000000,-0.1763,0.0838,1.6088,2619292000,1.162,7.4158,6.6412,6.1098,0.3288,120.7047,0.1301,-0.1005,0.453,394400000,0.0313,-0.1844,0.0495,0.0497,0.9499,0.3138,0.2874,-0.1433,0.2897,2473692000,145600000,-0.1231,0.0443,375975000,-0.232,0.0699,1.2073,0.0629,0.4352,0.5379,-0.0278,-0.3142,1.0325,0.0538,0.0638,1.0974,7.0036,6.272,5.7702,0.3105,113.995,0.0412,-0.1493,19.1835,0.0759,0.0811,0.1743,0.1629,0.1595,0.1285,-0.10160181582941,0.1614,0.1288,0.586,-0.0271,-9200000,-0.0222,0.0522,21700000,0.0403,0.149,0.0506,0.0831,FY2017,2017
16,0.38,2018-04-02,2018-01,4.203,405200000,2.2766,1.8971,2214500000,5.4544,0.2053,0.276,-0.0143,-0.1902,1.5632,0.1622,0.0817,0.3693,0.1651,0,0.027,604900000,-0.0944,0.0707,1.4899,1666755600,0.7526,48.0333,5.1843,4.3416,0.195,2.1604,-0.1512,-0.9,0.4392,321500000,-0.0017,-0.1848,0.0376,0.0497,0.7918,0.2907,0.2925,-0.006,0.3998,1703055600,-36300000,-0.9017,0.004,339750000,-0.0963,0.0689,1.1157,0.053,4.4705,-3.2455,-0.2547,-0.1045,0.9455,0.0449,0.0638,0.769,49.0794,5.2972,4.4361,0.1992,2.2074,0.0188,0.073,21.0519,0.0069,0.0806,0.1432,0.0155,0.1536,0.0113,-0.10160181582941,0.0151,0.1288,0.3419,-0.0221,1200000,0.0029,1.9002,771500000,0.0293,0.0132,0.0174,-0.0175,FY2018,2018
17,0.38,2019-04-02,2019-01,2.835,408000000,3.0267,1.9367,1336200000,3.2717,0.1737,0.9016,-0.051,-0.2524,1.434,0.2029,0.0817,0.6142,0.1651,0,0.0,440800000,-0.2712,0.0532,1.0793,3880000,0.0029,-0.0057,0.0167,-0.0051,0.0004,0.0041,0.0,-20.3882,0.3303,231400000,-0.0448,-0.2802,0.0279,0.0497,0.5666,0.2785,0.2925,-0.0711,0.0,1156680000,-803600000,-20.3948,-0.0812,235425000,-0.307,0.0674,0.7686,0.0378,-0.2305,0.0,-0.0846,-2.9617,-1.844,-0.0908,0.0602,0.8656,-1.7186,4.9986,-1.5358,0.1396,1.232,-0.006,-0.0306,20.2872,-0.1481,0.0779,0.1179,-0.379,0.1481,-0.2593,-0.10160181582941,-0.4965,0.1272,0.1802,0.0059,2800000,0.0069,2.2987,938800000,-0.0102,-0.1978,-0.0516,-0.3966,FY2019,2019
18,0.095,2020-03-27,2020-01,0.96,257200000,4.6111,2.0672,611500000,1.7471,0.1622,-0.6925,0.0,-2.2749,1.3199,0.3365,0.0817,1.552,0.169,0,-0.75,82200000,-0.8135,0.0127,0.2348,167312000,0.2736,-0.3553,-0.3393,-0.392,0.0258,0.2842,0.0,0.1838,0.2168,-493000000,0.0,-3.1305,-0.0762,0.0455,-1.4085,0.2951,0.2947,-0.173,0.0,246912000,-79600000,0.3002,-0.0728,-10500000,-1.0446,0.0666,-0.04,-0.0021,-0.0706,0.0,2.2458,0.4332,-1.2194,-0.066,0.0556,0.4037,-0.5243,-0.5008,-0.5785,0.0381,0.4194,-0.0333,-0.2195,18.4742,-0.1372,0.0722,-0.0073,-0.4835,0.1298,-0.2533,-0.10160181582941,-0.5909,0.1192,-0.0082,-0.1429,-150800000,-0.3696,1.682,588700000,-0.0548,-0.3027,-0.1387,-0.5423,FY2020,2020
19,0.0,2021-03-23,2021-01,81.25,261200000,5.662,2.1441,436700000,1.6796,1.4522,0.0182,-0.1448,1.2984,1.1552,0.3313,0.1229,1.8763,0.2667,0,-1.0,-174000000,-3.1167,-0.0341,-0.6692,20930000000,47.9276,-97.2131,131.4698,-77.5472,4.1121,50.0478,0.0,0.3828,0.1766,159200000,-0.0865,1.3229,0.0312,0.0435,0.6123,0.2474,0.2947,-0.3401,0.0,21222500000,-145800000,0.5427,-0.0423,-191025000,-17.1928,0.0647,-0.9796,-0.05,0.0,0.0,-0.1722,0.3676,-1.038,-0.053,0.0493,48.5974,-98.5717,133.3071,-78.6309,4.1696,50.7472,-0.0602,-0.2128,19.5761,-0.0813,0.0377,-0.1781,-0.4107,0.0649,-0.1528,-0.10160181582941,-0.238,0.0606,-0.1808,-0.2571,4000000,0.0155,1.6084,418200000,-0.0691,-0.123,-0.1723,-0.2858,FY2021,2021
20,0.0,2022-03-17,2022-01,27.233,303600000,2.1836,2.1955,1602500000,5.5182,-2.7464,1.5002,0.0,-4.5109,1.9183,0.1252,0.1437,0.2735,0.3175,0,0.0,-284600000,-0.6356,-0.0473,-0.98,7037038800,4.3912,-18.4553,-14.179,-17.7972,1.1707,4.3912,0.0,-0.5783,0.4579,-496300000,0.0,-4.1174,-0.0825,0.036,-1.709,0.2242,0.2947,0.0701,0.0,8267938800,-1226800000,-0.771,-0.0634,-271350000,-0.4204,0.0579,-1.2458,-0.0601,0.0,0.0,-0.131,-0.4649,-1.3615,-0.0657,0.0199,5.1594,-21.6835,-16.6591,-20.9103,1.3755,5.1594,-0.0452,0.1809,20.698,-0.1276,-0.0274,-0.2112,-0.3739,-0.0428,-0.2313,-0.10160181582941,-0.5027,-0.0449,-0.2123,0.1169,42400000,0.1623,5.5182,1602500000,-0.032,0.4152,-0.062,2.6695,FY2022,2022
21,0.0,2023-03-28,2023-01,21.87,304600000,2.3545,2.242,1322300000,4.3468,0.0983,-0.1041,-0.1588,1.2491,1.7352,0.1355,0.1488,0.319,0.3403,0,0.0,-247200000,0.1314,-0.0417,-0.8126,5299702000,4.0079,-16.9265,101.3327,-17.5428,0.8941,4.0079,0.0,0.2137,0.4247,52300000,-0.1972,1.1053,0.0088,0.0328,0.1719,0.2314,0.2925,0.018,0.0,6661602000,-1099500000,0.1788,-0.0528,-231675000,0.1462,0.0454,-1.0154,-0.0521,0.0,0.0,-0.0705,0.2359,-0.993,-0.0509,-0.003,5.0378,-21.2762,127.3728,-22.0509,1.1239,5.0378,-0.0396,-0.0138,19.4845,-0.0946,-0.0372,-0.157,-0.2141,-0.0992,-0.1654,-0.10160181582941,-0.4555,-0.0707,-0.157,0.0475,1000000,0.0032,4.3468,1322300000,-0.0215,-0.1102,-0.0532,-0.1748,FY2023,2023
22,0.0,2024-03-26,2024-01,14.23,305700000,2.0237,2.242,1338600000,4.3859,0.61,-0.1907,0.0,-2.8826,2.1125,0.1532,0.1577,0.3101,0.3403,0,0.0,26500000,1.1072,0.005,0.0868,3168511000,2.367,472.912,-14.051,241.871,0.6009,2.367,-0.3038,1.0194,0.4941,-225500000,0.0,-5.3116,-0.0427,0.0296,-0.7388,0.2454,0.2846,-0.0567,0.4885,4350111000,-893200000,1.0213,0.0012,-22275000,0.9038,0.0178,-0.0973,-0.0056,0.0,-21.3692,-0.0668,1.0433,0.0429,0.0024,-0.0242,3.2497,649.2702,-19.2909,332.0695,0.825,3.2497,-0.0524,-0.1104,17.2765,0.0023,-0.0395,-0.0166,0.005,-0.1045,0.0038,-0.10160181582941,0.0093,-0.0745,-0.0166,0.0032,1100000,0.0036,4.3859,1338600000,-0.0403,-0.1298,-0.0506,0.0123,FY2024,2024
23,0.0,2025-03-25,2025-01,26.9,446800000,1.1918,2.242,4929800000,12.4899,0.9633,4.161,-0.1124,1.7152,8.0477,0.0453,0.1577,0.054,0.3403,0,0.0,22400000,-0.1547,0.0058,0.0567,7250620000,1.4707,55.2217,50.0387,52.847,1.8965,1.4707,-0.0921,15.5,0.839,144900000,-0.0764,1.6425,0.0379,0.0296,0.3671,0.2913,0.2846,-0.1393,0.043,12018920000,-4740000000,18.597,0.0343,-12375000,0.4444,-0.0032,-0.0418,-0.0043,0.0,-9.9302,-0.3202,9.4732,0.3476,0.0358,-0.0242,2.438,91.5378,82.9463,87.6014,3.1438,2.438,-0.085,-0.2749,9.6858,0.0305,-0.0395,-0.0047,0.0418,-0.1045,0.0377,-0.10160181582941,0.2065,-0.0745,-0.0047,0.2932,141100000,0.4615,12.4899,4929800000,0.033,1.1688,0.0907,2.6828,FY2025,2025
