,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_quarter_key,fiscal_quarter_number
62,0.17,2017-12-01,2017-10,29.103,8904000000,2.6539,2.5251,78906000000,8.779,-0.034,0.183,0.0251,0.1752,0.8126,0.2353,0.2381,0.6471,0.6194,0.0042,0.0,7422000000,-0.0218,0.0602,0.8257,286313112000,3.6285,25.0186,15.1825,16.0768,0.5783,4.7166,-0.0558,-0.4097,0.3767,3304000000,0.0363,0.3043,0.0268,0.0296,0.3676,0.2567,0.2545,0.0305,0.3386,259133112000,35551000000,-0.4235,0.0141,3573000000,-0.0693,0.0478,0.53,0.0386,0.8808,-4.052,0.0018,-0.365,0.3203,0.0233,0.0419,3.284,22.6435,13.7412,14.5506,0.5234,4.2689,0.007,0.0423,13.7048,0.0556,0.0719,0.1626,0.15,0.1844,0.0881,0.11799691395948,0.0929,0.108,0.1876,-0.0335,-75000000,-0.0083,6.7536,60702000000,0.0042,0.0123,-0.0013,-0.0194,FY2018.FQ3,3
63,0.17,2018-03-30,2018-01,35.533,8856000000,2.5305,2.5402,80822000000,9.0496,0.1207,-0.0161,0.0714,-0.0517,0.7598,0.224,0.2362,0.5884,0.6189,0.0042,0.0,7169000000,-0.1954,0.0526,0.8027,337969248000,4.1816,34.2698,18.108,22.348,0.6754,5.4005,-0.0385,-0.4029,0.3951,8211000000,0.1046,-0.023,0.0602,0.0328,0.9193,0.2467,0.2545,0.013,0.2027,314680248000,32284000000,-0.421,0.0159,3350250000,-0.28,0.0464,0.5001,0.0327,0.6995,-8.2788,0.0056,-0.4753,0.3318,0.0217,0.0402,3.8934,31.9083,16.8602,20.808,0.6289,5.0284,0.0126,0.0407,15.2577,0.0476,0.0698,0.15,0.128,0.1815,0.0757,0.11799691395948,0.0799,0.1074,0.1732,-0.0321,-48000000,-0.0053,7.007,62580000000,0.0029,0.0286,-0.0015,0.0035,FY2018.FQ4,4
64,0.173,2018-06-04,2018-04,29.487,8853000000,2.6164,2.5527,78324000000,8.7994,0.0969,0.2047,0.0051,-0.0415,0.7335,0.2227,0.2342,0.6041,0.6147,0.0059,0.0176,7832000000,0.0056,0.0638,0.8799,282640411000,3.6086,31.5552,15.1842,21.2975,0.5591,4.7523,-0.035,-0.2792,0.3822,3541000000,0.07,-0.0139,0.0288,0.0328,0.3978,0.2525,0.2537,0.0378,0.1934,261048411000,30930000000,-0.2977,0.0173,3865500000,-0.0158,0.045,0.579,0.042,0.7208,-8.3082,0.0055,-0.3962,0.317,0.023,0.039,3.3329,29.1446,14.0243,19.6705,0.5164,4.3892,0.0044,0.0437,13.7838,0.0437,0.0677,0.1516,0.1167,0.1775,0.0698,0.11799691395948,0.0741,0.1058,0.1759,-0.0262,-3000000,-0.0003,6.6817,59474000000,-0.0001,0.026,-0.0053,0.029,FY2019.FQ1,1
65,0.173,2018-09-06,2018-07,29.743,8805000000,2.7917,2.5629,73812000000,8.3516,-0.0165,1.4486,-0.0721,-0.0068,0.9258,0.2576,0.2342,0.7459,0.6189,0.0059,0.0,8404000000,-0.0213,0.0656,0.9508,291005115000,3.9425,55.9948,15.7019,32.1091,0.5704,5.1991,0.0,-1.3031,0.3582,3477000000,-0.0962,-0.0227,0.0271,0.0297,0.3934,0.2535,0.2537,0.0195,2.8266,261887115000,30652000000,-1.2969,-0.0067,4312500000,-0.0366,0.0447,0.6505,0.0449,-1.7835,0.0,-0.0375,-0.9135,0.045,0.0031,0.0378,3.548,50.3919,14.1308,28.8962,0.5133,4.6788,-0.0012,0.0378,14.486,0.0252,0.0653,0.1494,0.0708,0.1725,0.0405,0.11799691395948,0.0446,0.1024,0.173,-0.0248,-48000000,-0.0054,6.3331,55972000000,0.0032,0.0223,-0.0123,-0.0662,FY2019.FQ2,2
66,0.173,2018-11-30,2018-10,33.427,8738144000,2.8512,2.5934,79469000000,9.007,-0.0972,0.3057,0.0003,0.09,0.8098,0.266,0.2342,0.8372,0.6189,0.0035,0.0,7601000000,0.0241,0.0608,0.8614,326190939488,4.1046,63.2398,17.3385,37.2364,0.6372,6.736,-0.0513,0.0,0.3507,3584000000,-0.0127,0.0847,0.0286,0.0288,0.4062,0.2544,0.2542,0.0046,0.2946,292089939488,44487000000,-0.0222,0.0136,3739500000,0.0465,0.0439,0.5651,0.0399,0.8963,-11.0255,-0.0342,-0.1052,0.2919,0.0206,0.0303,3.6755,56.6285,15.5259,33.3436,0.5706,6.0318,0.0074,0.0139,14.1555,0.0238,0.0595,0.1417,0.072,0.1598,0.0372,0.11799691395948,0.0409,0.0943,0.1708,-0.0183,-66856000,-0.0075,5.4884,48425000000,0.0132,0.0819,0.0021,0.0071,FY2019.FQ3,3
67,0.173,2019-03-28,2019-01,31.943,8700000000,2.7537,2.6201,79634000000,9.1156,-0.0172,0.1429,0.018,-0.0737,0.7989,0.2613,0.2342,0.7904,0.6297,0.0035,0.0,8798000000,0.2272,0.0633,1.007,313702100000,3.9392,47.0317,17.4978,27.3736,0.6098,6.4743,0.0048,0.7407,0.3631,7326000000,0.012,-0.1077,0.0527,0.0288,0.8385,0.2441,0.2537,0.0077,0.3268,277904100000,42899000000,0.6951,0.0265,4550250000,0.3581,0.0435,0.6944,0.0437,0.4089,85.8128,-0.0298,0.9109,0.6483,0.0408,0.0303,3.4897,41.6647,15.5011,24.2499,0.5402,5.7355,0.0139,0.0185,15.8874,0.0299,0.0516,0.1463,0.0923,0.139,0.0457,0.11799691395948,0.0486,0.0819,0.1845,-0.0218,-38144000,-0.0043,5.5463,48453000000,0.0103,0.0722,0.0006,-0.0146,FY2019.FQ4,4
68,0.177,2019-06-07,2019-04,34.28,8586000000,3.131,2.6389,74910000000,8.6521,-0.3351,0.1737,-0.0303,-0.3096,0.7728,0.3122,0.2342,1.0739,0.6349,0.0058,0.0231,7659000000,-0.022,0.0618,0.8846,332498080000,4.4386,39.687,21.0615,24.1027,0.6448,7.6446,0.0308,0.8458,0.3193,1400000000,-0.0575,-0.6046,0.0112,0.0288,0.1617,0.2492,0.2535,-0.0029,0.2425,294328080000,44462000000,0.8003,0.031,3708750000,-0.0405,0.0428,0.5711,0.0399,0.3995,11.3963,0.0909,0.8274,0.5956,0.0416,0.0303,3.929,35.131,18.6436,21.3358,0.5708,6.767,0.0047,0.01,14.3133,0.0369,0.0457,0.1403,0.119,0.1235,0.056,0.11799691395948,0.0594,0.0727,0.1759,-0.0273,-114000000,-0.0131,5.0235,43494000000,0.0126,0.1445,-0.0071,-0.0435,FY2020.FQ1,1
69,0.177,2019-09-06,2019-07,36.793,8541000000,3.0449,2.7038,77131000000,8.9614,-0.05,-0.4139,-0.0435,0.2844,0.7644,0.3085,0.2465,1.0305,0.6965,0.0058,0.0,8305000000,-0.0117,0.0636,0.9649,349370013000,4.5295,27.1904,20.1342,19.0808,0.6744,7.6487,0.0031,5.3298,0.3284,5042000000,-0.0498,0.4501,0.0386,0.0288,0.5858,0.2489,0.253,-0.0001,0.2509,314249013000,43198000000,5.1927,0.0276,4187250000,-0.029,0.0424,0.6486,0.0428,0.4214,77.6636,0.1337,11.3442,0.5708,0.0376,0.0303,4.0742,24.457,18.1102,17.1626,0.6066,6.8798,-0.0004,0.0183,15.1477,0.0547,0.0457,0.1333,0.1855,0.1235,0.0825,0.11799691395948,0.0877,0.0727,0.1655,-0.0261,-45000000,-0.0052,5.3069,45677000000,0.0167,0.1397,-0.0043,0.0449,FY2020.FQ2,2
70,0.177,2019-12-04,2019-10,39.087,8517000000,3.0626,2.7727,78307000000,9.1234,-0.0665,-0.0619,-0.0462,-0.4601,0.8105,0.3074,0.2595,1.0291,0.7682,0.004,0.0,7441000000,-0.021,0.0581,0.8669,369209979000,4.7149,25.5915,25.7864,18.3622,0.7085,7.7579,0.014,0.9844,0.3265,550000000,-0.171,-0.8465,0.0042,0.0287,0.064,0.2507,0.2516,0.0098,0.2405,332903979000,45325000000,0.9228,0.0256,3538500000,-0.0537,0.0409,0.5496,0.0368,0.4621,16.3797,0.1264,0.6975,0.5094,0.0341,0.0287,4.2512,23.075,23.2507,16.5566,0.6388,6.9951,0.0085,0.0247,14.9121,0.0607,0.0457,0.13,0.2032,0.1235,0.0915,0.11799691395948,0.097,0.0727,0.1605,-0.0272,-24000000,-0.0028,5.5447,47591000000,0.0184,0.0584,0.0028,-0.0146,FY2020.FQ3,3
71,0.177,2020-03-20,2020-01,38.163,8400000000,2.8999,2.8214,81552000000,9.5182,0.0904,0.2257,0.0601,0.0259,0.7945,0.2965,0.2636,0.9391,0.8138,0.004,0.0,8150000000,-0.0736,0.0575,0.9512,354818200000,4.3508,23.8437,23.8597,17.6386,0.6771,7.029,0.042,0.1418,0.3448,7879000000,0.0827,0.0754,0.0556,0.0287,0.9195,0.2394,0.25,0.001,0.243,320569200000,40186000000,0.1231,0.0292,3991500000,-0.1227,0.0399,0.6211,0.0375,0.3664,5.1255,0.1405,0.0015,0.6621,0.04,0.0287,3.9308,21.5421,21.5566,15.936,0.6118,6.3505,0.0139,0.0207,16.5348,0.0624,0.0457,0.1247,0.2034,0.1235,0.0938,0.11799691395948,0.0994,0.0727,0.1535,-0.0192,-117000000,-0.0137,5.8915,50479000000,0.0161,0.0784,0.0031,0.024,FY2020.FQ4,4
72,0.18,2020-06-03,2020-04,40.517,8496000000,3.1425,2.8755,74110000000,8.6708,0.2177,0.6131,0.021,0.9694,0.7662,0.3142,0.2812,1.0723,0.8882,0.0057,0.0169,8015000000,0.0464,0.0595,0.9377,372308432000,5.0237,24.7726,19.8078,18.2907,0.6963,8.3301,0.0923,0.0541,0.3182,5325000000,0.0488,2.8035,0.0395,0.0337,0.623,0.2421,0.249,0.0551,0.2449,344232432000,38107000000,0.0385,0.0296,3918000000,0.0564,0.0399,0.6112,0.0388,0.3854,2.4792,-0.0148,0.0463,0.6313,0.04,0.0359,4.6448,22.9045,18.3141,16.9114,0.6438,7.7019,0.0089,0.0863,15.7507,0.064,0.0457,0.1283,0.2103,0.1235,0.0964,0.11799691395948,0.1046,0.0727,0.1576,-0.0128,96000000,0.0114,5.2292,44694000000,0.0106,-0.007,-0.0062,-0.0106,FY2021.FQ1,1
73,0.18,2020-09-02,2020-07,43.133,8502000000,2.9235,2.9117,81197000000,9.5033,0.3046,0.8211,0.0057,0.5663,0.793,0.2831,0.2898,0.8924,0.9158,0.0057,0.0,8830000000,0.0632,0.0641,1.0334,390769766000,4.8126,21.8368,16.3508,16.2225,0.7209,7.5649,0.1203,0.8023,0.342,10145000000,0.0213,1.012,0.0736,0.0337,1.1873,0.2544,0.25,0.08,0.2552,366716766000,29963000000,0.7939,0.047,4544250000,0.0852,0.0409,0.7091,0.0439,0.2377,1.7029,-0.0235,0.7598,1.0119,0.0627,0.0388,4.5163,20.4926,15.3444,15.224,0.6765,7.0993,0.001,0.0564,16.1214,0.0761,0.0492,0.1326,0.2493,0.1522,0.1164,0.11799691395948,0.1298,0.0762,0.1623,-0.0073,6000000,0.0007,6.0457,51655000000,0.015,0.0107,0.0004,0.0527,FY2021.FQ2,2
74,0.18,2020-12-02,2020-10,46.25,8493000000,2.8668,2.9117,87504000000,10.2379,-0.0174,0.6645,-0.027,0.1699,0.8352,0.2638,0.2898,0.8127,0.9158,0.0039,0.0,8549000000,0.1489,0.0634,1.0002,419325250000,4.792,21.2402,17.1713,15.6289,0.7641,7.3221,0.0959,0.5665,0.3488,1071000000,-0.1127,0.9472,0.0079,0.0336,0.1253,0.2551,0.25,0.0709,0.269,392801250000,31122000000,0.5617,0.0381,4333500000,0.2246,0.0413,0.676,0.0428,0.3,2.0734,-0.009,0.627,0.8324,0.0528,0.04,4.4889,19.8967,16.0852,14.6403,0.7158,6.859,0.0093,0.0524,15.7608,0.0808,0.0577,0.1362,0.2519,0.1943,0.1257,0.11799691395948,0.1396,0.087,0.1664,-0.0041,-9000000,-0.001,6.7003,57268000000,0.0204,0.046,0.0111,0.1174,FY2021.FQ3,3
75,0.18,2021-03-19,2021-01,46.83,8463000000,2.8846,2.9117,87531000000,10.2699,-0.3077,0.8743,0.0831,0.2312,0.9721,0.2427,0.2898,0.7573,0.9158,0.0039,0.0,8306000000,0.0191,0.0546,0.9745,419775290000,4.7957,31.0714,16.1296,20.4131,0.7507,7.1697,0.0,-1.5113,0.3466,9484000000,0.1055,0.2037,0.0623,0.0391,1.1127,0.242,0.249,0.0853,0.0,396322290000,26792000000,-1.5049,-0.0137,4115250000,0.031,0.0399,0.6437,0.036,-0.7287,0.0,-0.1353,-1.1045,-0.0695,-0.0038,0.04,4.5277,29.3354,15.2285,19.2726,0.7087,6.7691,0.0173,0.0734,17.8433,0.0536,0.0577,0.1364,0.1664,0.1943,0.0857,0.11799691395948,0.0954,0.0886,0.1662,-0.0052,-30000000,-0.0035,6.8694,58548000000,0.0205,0.0676,0.0171,0.0733,FY2021.FQ4,4
76,0.183,2021-06-04,2021-04,46.637,8415000000,2.7967,2.9117,84592000000,9.9672,-0.2659,0.5302,-0.0747,-0.5927,0.9474,0.2572,0.2898,0.777,0.9158,0.0056,0.0166,9570000000,0.194,0.0691,1.1276,409877355000,4.8453,33.4593,19.1388,21.5588,0.7282,7.356,0.0528,-0.3083,0.3575,716000000,-0.1487,-0.8655,0.0051,0.0391,0.0843,0.2533,0.249,0.0749,0.2687,392450355000,21289000000,-0.3157,0.0197,5181750000,0.3225,0.0413,0.814,0.0499,0.5665,6.0623,-0.1195,-0.2876,0.4529,0.0277,0.04,4.6393,32.0367,18.3251,20.6422,0.6972,7.0432,0.0102,0.0273,16.2966,0.05,0.0577,0.1501,0.1538,0.1943,0.0797,0.11799691395948,0.0919,0.0886,0.1829,-0.007,-48000000,-0.0056,6.5653,55720000000,0.0043,0.0158,0.0062,0.1414,FY2022.FQ1,1
77,0.183,2021-09-02,2021-07,47.517,8373000000,2.7379,2.9117,87127000000,10.3279,-0.5055,0.3504,-0.0087,-0.1988,0.9645,0.247,0.2898,0.7318,0.9158,0.0056,0.0,9995000000,0.1319,0.0708,1.1848,414609841000,4.7586,41.2547,22.8624,25.4533,0.7323,7.1523,0.0182,-0.3302,0.3652,6864000000,-0.0064,-0.3234,0.0486,0.0391,0.8136,0.2542,0.25,0.0231,0.2632,397859841000,19038000000,-0.3397,0.0303,5515500000,0.2137,0.0413,0.8717,0.0521,0.3609,21.6577,-0.1081,-0.3149,0.7021,0.0419,0.04,4.5664,39.588,21.9387,24.425,0.7027,6.8634,0.0016,0.024,16.7197,0.0423,0.0577,0.1598,0.1265,0.1943,0.066,0.11799691395948,0.0776,0.0886,0.1954,-0.0126,-42000000,-0.0049,6.8715,57968000000,0.0084,0.0049,0.009,0.073,FY2022.FQ2,2
