,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_year_key,fiscal_year_number
10,0.613,2012-02-09,2011-12,50.68,1039000000,2.3995,2.5191,28292000000,26.0275,-0.1594,0.0335,0.1421,0.1107,0.8506,0.1714,0.1716,0.4113,0.4048,0.5432,0.5135,9588000000,0.0739,0.0941,8.8206,51306520000,1.8134,9.9779,8.6229,6.4463,0.5036,33.7099,0.2105,0.1536,0.4167,5950000000,0.1541,0.1028,0.0584,0.0726,5.4737,0.2468,0.2466,0.0839,0.3539,52656520000,2209000000,0.1096,0.0504,6348000000,0.0762,0.085,7.7865,0.083,0.1295,0.4864,0.1431,0.078,7.3219,0.0781,0.0884,1.8611,10.2404,8.8498,6.6159,0.5169,34.5969,0.1595,0.0818,93.7092,0.0785,0.0909,0.195,0.19,0.2157,0.1297,0.12763054198554,0.1694,0.1559,0.4925,-0.0389,-47000000,-0.0432,1.4001,1522000000,0.1845,0.0765,0.2194,0.0955,FY2011,2011
11,0.8,2013-02-07,2012-12,54.24,1019000000,2.429,2.4716,33299000000,31.8346,-0.051,-0.1084,0.1143,0.0268,0.7763,0.2071,0.1894,0.5373,0.4671,0.5848,0.305,10563000000,0.1016,0.0954,10.0984,57874560000,1.738,10.4731,9.511,6.7124,0.5231,-21.6839,0.1736,0.1162,0.4116,6085000000,0.1174,0.0226,0.055,0.0628,5.8173,0.2519,0.2466,0.1083,0.359,55270560000,8348000000,0.0746,0.0499,6940500000,0.0933,0.085,8.847,0.0836,0.1515,0.576,0.5662,0.0833,8.2428,0.0779,0.0853,1.6598,10.0019,9.083,6.4104,0.4996,-20.7083,0.1612,0.0859,105.7533,0.0742,0.0838,0.1824,0.1858,0.2026,0.1199,0.12763054198554,0.1488,0.1426,0.4783,-0.0377,-20000000,-0.0192,-2.5516,-2669000000,0.1903,0.1914,0.2235,0.1769,FY2012,2012
12,1.053,2014-02-12,2013-12,75.3,988000000,2.4571,2.4495,33324000000,32.5747,-0.085,-0.1344,0.0881,-0.0229,0.7309,0.2059,0.2065,0.5244,0.5236,0.629,0.3162,10998000000,0.0411,0.0897,10.7507,80074400000,2.4029,14.2354,13.7348,8.9819,0.6537,-37.6998,0.1516,0.0416,0.4069,5830000000,0.0819,-0.0419,0.0475,0.0578,5.6989,0.2444,0.2454,0.0742,0.3636,74396400000,9584000000,0.0179,0.0459,7217250000,0.0398,0.0835,9.4066,0.0785,0.1914,0.872,0.018,0.0339,8.7145,0.0727,0.0782,2.2325,13.226,12.7609,8.345,0.6073,-35.0265,0.1522,0.1073,119.735,0.0691,0.0772,0.1711,0.1776,0.1887,0.1086,0.12763054198554,0.128,0.1255,0.469,-0.0219,-31000000,-0.0304,-2.0762,-2124000000,0.1657,0.0123,0.2033,0.0007,FY2013,2013
13,1.405,2015-02-10,2014-12,101.09,954000000,2.5525,2.4495,33842000000,34.3225,-0.2463,0.03,0.0745,0.1516,0.7692,0.2015,0.2065,0.5363,0.5303,0.5745,0.3342,11752000000,0.0685,0.09,11.9188,103210860000,3.0497,18.3681,15.6285,10.6887,0.791,-37.3006,0.1203,0.0363,0.3917,6604000000,0.0633,0.1327,0.0506,0.0568,6.6977,0.253,0.2454,0.1027,0.418,96439860000,9911000000,-0.001,0.043,7705500000,0.0676,0.0833,10.4198,0.0787,0.2464,1.4264,0.1017,0.0831,9.7931,0.074,0.078,2.8497,17.1631,14.6032,9.9875,0.7391,-34.8535,0.1318,0.0651,132.3265,0.0667,0.075,0.1816,0.1739,0.1866,0.108,0.12763054198554,0.1259,0.1206,0.5003,-0.0361,-34000000,-0.0344,-2.8062,-2767000000,0.1197,0.0549,0.1218,0.0155,FY2014,2014
14,1.875,2016-02-09,2015-12,117.64,953000000,3.1373,2.4792,35461000000,36.6711,-0.0753,0.4573,0.0908,0.2097,0.7375,0.2873,0.2106,0.9448,0.5368,0.6206,0.3345,12714000000,0.0818,0.0809,13.1478,124530920000,3.5117,21.4228,15.2163,12.1719,0.7926,-7.1639,0.1003,0.0543,0.3187,8184000000,0.0863,0.2392,0.052,0.0557,8.4632,0.2356,0.2439,0.1214,0.4264,112110920000,21042000000,0.0345,0.037,8265750000,0.0727,0.0809,11.3971,0.0701,0.3119,1.9221,0.1002,0.0595,10.5801,0.0651,0.0759,3.1615,19.2862,13.6987,10.9579,0.7135,-6.4494,0.1308,0.2041,162.4684,0.0588,0.0717,0.1667,0.1753,0.1817,0.0955,0.12763054198554,0.1125,0.1143,0.5162,-0.0192,-1000000,-0.001,-17.9762,-17383000000,0.1042,0.2879,0.0712,0.0478,FY2015,2015
15,2.375,2017-02-08,2016-12,160.04,952000000,3.0558,2.5191,40189000000,41.5175,-0.0957,-0.0451,0.0414,0.0056,0.6878,0.2684,0.2152,0.8614,0.543,0.5482,0.2666,14985000000,0.1786,0.081,15.4803,164860080000,4.1021,23.4943,20.3782,13.8969,0.8919,-10.3451,0.0933,0.2063,0.3272,8090000000,0.0329,-0.0114,0.0437,0.0535,8.3574,0.2347,0.2439,0.1717,0.4037,152358080000,22540000000,0.2071,0.0379,9697500000,0.1732,0.0786,13.3574,0.0699,0.3275,2.326,0.2139,0.1595,12.2551,0.0641,0.0733,3.791,21.7127,18.8328,12.8431,0.8242,-9.5606,0.1009,0.1765,190.9504,0.0599,0.0679,0.166,0.1946,0.1817,0.0973,0.12763054198554,0.1143,0.1084,0.5528,0.001,-1000000,-0.001,-16.4628,-15936000000,0.0977,0.1038,0.068,0.1333,FY2016,2016
16,2.875,2018-02-13,2017-12,220.46,969000000,2.673,2.5268,52022000000,52.8142,-0.1865,0.1487,0.0874,0.388,0.7348,0.2279,0.221,0.6633,0.5545,0.5781,0.2105,17454000000,0.1647,0.0867,17.7197,226970740000,4.3629,21.4975,19.612,16.1856,1.1283,-20.5906,0.121,0.4786,0.3741,11573000000,0.0874,0.4305,0.0575,0.0535,11.7492,0.2337,0.24,0.0835,0.2281,213625740000,19711000000,0.5046,0.0524,11406750000,0.1762,0.077,15.4406,0.0756,0.2681,1.6717,0.1884,0.182,14.2365,0.0697,0.0712,4.1064,20.2335,18.4589,15.2339,1.0619,-19.38,0.1047,0.0882,204.2223,0.0806,0.0679,0.1766,0.2453,0.1817,0.1295,0.12763054198554,0.1501,0.1084,0.5735,0.0175,17000000,0.0178,-11.1908,-11023000000,0.1057,0.1323,0.0999,0.2944,FY2017,2017
17,3.45,2019-02-12,2018-12,249.12,960000000,2.7072,2.5268,56227000000,57.1993,-0.0197,-0.093,0.14,0.1557,0.7271,0.2401,0.221,0.707,0.5545,0.6071,0.2,19772000000,0.1328,0.0873,20.1139,259412200000,4.6136,21.6429,19.0045,16.2702,1.1465,-21.6032,0.1764,0.1371,0.3693,13650000000,0.1354,0.1794,0.0603,0.0557,13.886,0.2379,0.2412,0.1453,0.2234,239155200000,25688000000,0.1352,0.0529,13008000000,0.1403,0.0776,17.6439,0.0766,0.283,1.1306,0.206,0.1369,16.2197,0.0704,0.0716,4.2533,19.9528,17.5205,14.9996,1.057,-19.9163,0.1089,0.1247,230.1597,0.0822,0.0717,0.1802,0.2409,0.1866,0.1293,0.12763054198554,0.1475,0.1143,0.5671,-0.002,-9000000,-0.0092,-12.2156,-12008000000,0.1055,0.0946,0.1046,0.0808,FY2018,2018
18,4.14,2020-02-14,2019-12,293.98,948000000,2.7973,2.6127,62162000000,64.3498,-0.0038,0.0109,0.1262,0.175,0.69,0.2339,0.221,0.706,0.6003,0.6367,0.2,22405000000,0.1331,0.0925,23.1935,301256040000,4.8463,21.7686,18.3782,16.7541,1.244,-21.7576,0.1602,0.1755,0.3574,16392000000,0.1286,0.2008,0.0676,0.0561,16.9689,0.2378,0.2412,0.0696,0.2081,278693040000,29693000000,0.1545,0.0571,14763750000,0.1349,0.0786,20.3778,0.0812,0.2889,1.2562,0.029,0.1277,18.6138,0.0742,0.0733,4.4833,20.1382,17.0017,15.4993,1.1508,-20.128,0.1083,0.0703,250.678,0.0848,0.075,0.1814,0.2532,0.1887,0.1352,0.12763054198554,0.1513,0.1206,0.5413,-0.0172,-12000000,-0.0125,-14.3333,-13846000000,0.114,0.1423,0.1016,0.1055,FY2019,2019
19,4.83,2021-03-01,2020-12,350.68,946000000,2.7968,2.6901,70539000000,73.4016,0.0096,0.5403,0.1345,0.2009,0.7417,0.2203,0.2241,0.6637,0.6635,0.2812,0.1666,25296000000,0.129,0.0983,26.3225,350610280000,4.9704,22.7624,17.4233,16.9033,1.3634,-30.0849,0.146,0.1186,0.3575,20123000000,0.1406,0.2276,0.0782,0.0562,20.9396,0.2605,0.2412,0.1632,0.2397,331743280000,26546000000,0.113,0.0599,16803750000,0.1381,0.0786,23.3142,0.0871,0.3013,1.4743,-0.0089,0.1535,21.5837,0.0806,0.0733,4.7029,21.5375,16.4857,15.9937,1.2901,-28.466,0.1056,0.0618,267.5764,0.0829,0.0764,0.1824,0.2502,0.1923,0.136,0.12763054198554,0.1551,0.1246,0.5123,-0.0051,-2000000,-0.0021,-12.1269,-11654000000,0.1208,0.1345,0.1057,0.1347,FY2020,2020
20,5.6,2022-02-15,2021-12,502.14,941000000,2.7746,2.7409,76479000000,79.9989,-0.1964,0.2632,0.1235,0.0076,0.7888,0.2167,0.2241,0.641,0.6635,0.2475,0.1594,27073000000,0.0702,0.0941,28.319,490989740000,6.4199,28.4055,24.6864,22.0076,1.7072,-52.4561,0.1434,0.1278,0.3603,19889000000,0.1282,-0.0116,0.0691,0.0562,20.8043,0.2421,0.24,0.0395,0.2051,472513740000,24628000000,0.1221,0.0601,17977500000,0.0698,0.0786,25.0732,0.0833,0.3097,1.905,0.0397,0.0755,23.3368,0.0775,0.0733,6.1783,27.3366,23.7575,21.1794,1.6429,-50.4822,0.1093,0.1184,300.8336,0.0844,0.0774,0.1794,0.2518,0.2178,0.1403,0.12763054198554,0.1662,0.1246,0.4833,-0.0052,-5000000,-0.0052,-9.7907,-9360000000,0.1207,0.0756,0.1045,0.0842,FY2021,2021
21,6.4,2023-02-24,2022-12,530.18,934000000,2.8455,2.7857,86347000000,90.8915,-0.1418,0.093,0.1386,0.1728,0.7739,0.2345,0.2309,0.7409,0.6848,0.2311,0.1428,31835000000,0.1758,0.0982,33.5105,521790120000,6.0429,25.9339,22.2949,19.8075,1.6096,-24.3758,0.149,0.1714,0.3514,23404000000,0.1442,0.1767,0.0721,0.0589,24.6357,0.2456,0.24,0.143,0.2165,495188120000,34258000000,0.164,0.062,21326250000,0.1862,0.0786,29.9315,0.0877,0.3021,1.6515,0.1292,0.1807,27.7294,0.0812,0.0733,5.7348,24.6117,21.1582,18.7977,1.5275,-23.1331,0.1135,0.1271,341.2231,0.0878,0.0814,0.1914,0.2691,0.2431,0.1438,0.12763054198554,0.1712,0.1294,0.5493,-0.0062,-7000000,-0.0074,-22.5326,-21406000000,0.1175,0.1578,0.0999,0.129,FY2022,2022
22,7.29,2024-02-28,2023-12,526.47,924000000,2.7671,2.7857,98919000000,105.4573,-0.2084,0.0882,0.1531,0.1092,0.7918,0.2284,0.2312,0.7045,0.7053,0.2134,0.139,36330000000,0.1411,0.0977,38.7313,515093280000,5.2072,23.0147,20.0565,17.6935,1.386,-25.7456,0.158,0.1265,0.3613,25682000000,0.1598,0.0973,0.0691,0.064,27.3795,0.2447,0.24,0.1424,0.205,486458280000,37110000000,0.1123,0.0602,24268500000,0.1379,0.08,34.4968,0.087,0.3055,1.3751,0.1305,0.1051,31.0362,0.0783,0.0741,4.9177,21.7353,18.9416,16.7098,1.309,-24.3144,0.1173,0.1464,396.1855,0.0861,0.0826,0.1911,0.2687,0.2478,0.138,0.12763054198554,0.1625,0.1323,0.5786,-0.0126,-10000000,-0.0107,-21.3294,-20007000000,0.1282,0.114,0.1149,0.1455,FY2023,2023
23,8.18,2025-02-27,2024-12,505.86,915000000,2.9074,2.7971,102591000000,110.4316,-0.0333,-0.0045,0.1163,-0.1673,0.8266,0.2578,0.2342,0.8299,0.7065,0.1926,0.122,36386000000,0.0015,0.0909,39.1668,506107900000,4.9332,35.1341,24.4437,25.2158,1.2643,-18.4636,0.1052,-0.3499,0.3439,20705000000,0.121,-0.1937,0.0517,0.064,22.2874,0.2233,0.2379,-0.0171,0.2405,462861900000,51592000000,-0.3563,0.0359,24215250000,-0.0021,0.0809,34.7545,0.0806,0.5274,3.0519,-0.0783,-0.3105,21.6049,0.0501,0.0723,4.5117,32.132,22.355,23.0612,1.1563,-16.8859,0.1186,0.0771,430.8697,0.0503,0.0826,0.1708,0.1588,0.2478,0.0797,0.12763054198554,0.0928,0.1323,0.5003,-0.0095,-9000000,-0.0097,-29.5059,-27411000000,0.1319,0.0897,0.1172,0.0371,FY2024,2024
