,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_year_key,fiscal_year_number
10,0,2012-02-01,2011-12,8.655,9100000000,3.2587,2.925,7757000000,0.8413,-0.8498,0.395,0.0,0.1167,1.1741,0.0559,0.2501,0.1824,0.1232,0,0,1945000000,-0.0146,0.0404,0.2109,69439500000,8.9518,110.0467,33.1928,74.3463,1.4443,13.4703,0.0,-0.4566,0.3068,2092000000,0.0,-0.1685,0.0435,0.0674,0.2268,0.2244,0.2276,0.4116,0.3115,78760500000,-5014000000,-0.4522,0.0131,646500000,-0.3869,0.044,0.0934,0.0179,0,0.0,0.8297,-0.376,0.1013,0.0194,0.0441,10.1534,124.8185,37.6484,84.326,1.6382,15.2784,0.3144,0.4055,5.2144,0.0286,0.076,0.0916,0.0863,0.2088,0.0756,0.10793340723243,0.1653,0.1876,0.1206,0.0109,80000000,0.0088,0.5591,5155000000,0.3147,0.3447,0.0,0.13,FY2011,2011
11,0,2013-01-30,2012-12,12.544,9080000000,3.9739,3.1851,8192000000,0.9041,-1.09,0.5342,0.374,0.0709,1.1207,0.1176,0.1637,0.4675,0.1677,0,0,2835000000,0.4575,0.0464,0.3129,105535520000,12.8827,-2706.0389,267.1785,193.9991,1.7274,21.4721,0.0,-1.0724,0.2516,395000000,0.1132,-0.8111,0.0064,0.0674,0.0435,0.2475,0.2276,0.4016,0.7867,113899520000,-5000000000,-1.0618,-0.0006,507000000,-0.2157,0.044,0.0746,0.011,0,0.0,0.5983,-0.4175,0.06,0.0089,0.0441,13.9037,-2920.5005,288.3532,209.3741,1.8643,23.1738,0.3156,0.2707,6.7431,-0.0013,0.076,0.0564,-0.0048,0.2088,-0.0036,0.10793340723243,-0.0099,0.1876,0.0748,-0.0173,-20000000,-0.0021,0.5424,4915000000,0.3224,0.2878,0.0,0.056,FY2012,2012
12,0,2014-01-31,2013-12,19.94,9180000000,4.1205,3.6163,9746000000,1.0479,0.09,0.071,0.3013,0.3098,1.0715,0.129,0.1233,0.5316,0.3249,0,0,3998000000,0.4102,0.0536,0.4298,173793200000,17.8322,634.2817,85.5702,343.4648,2.3342,26.9614,0.2232,7.0,0.2426,2031000000,0.1932,4.1417,0.0272,0.0656,0.2183,0.2722,0.2276,0.3404,0.3181,183049200000,-5467000000,8.0256,0.0036,558750000,0.102,0.0425,0.0801,0.01,0,29.9278,0.5508,-0.0698,0.0544,0.0067,0.0441,18.7819,668.0627,90.1276,361.7573,2.4586,28.3973,0.3033,0.2186,8.0055,0.0075,0.076,0.0484,0.0305,0.2088,0.0203,0.10793340723243,0.0536,0.1876,0.0616,0.0264,100000000,0.011,0.6931,6446000000,0.3393,0.2335,0.0,0.1896,FY2013,2013
13,0,2015-01-30,2014-12,15.518,9300000000,5.0744,4.0472,10741000000,1.1624,-0.4207,0.6813,0.283,0.2496,1.1152,0.2291,0.1233,1.1627,0.4995,0,0,4924000000,0.2316,0.0553,0.5329,135166400000,12.5841,-560.8564,69.3516,-1217.7153,1.5189,20.3013,0.0,-1.8666,0.197,1949000000,0.1511,-0.0403,0.0219,0.0538,0.2109,0.2948,0.2276,0.2942,0.0,144317400000,-6292000000,-1.8795,-0.0027,133500000,-0.761,0.0387,0.0192,0.002,0,0.0,0.5496,-1.2193,-0.012,-0.0012,0.0394,13.4361,-598.8273,74.0468,-1300.1567,1.6217,21.6757,0.2909,0.1952,9.6307,-0.005,0.0589,0.0081,-0.0235,0.2088,-0.0126,0.10793340723243,-0.0322,0.1439,0.0098,-0.0064,120000000,0.013,0.7205,6658000000,0.3258,0.3572,0.0,0.102,FY2014,2014
14,0,2016-01-29,2015-12,33.795,9420000000,4.8376,4.0472,13384000000,1.4029,0.0621,0.0915,0.3229,0.7595,1.0536,0.2189,0.1233,1.0591,0.4995,0,0,8514000000,0.729,0.0795,0.8924,306767900000,22.9204,514.7112,41.1768,195.6427,2.8668,35.5343,0.0413,3.423,0.2067,7450000000,0.3027,2.8224,0.0696,0.0574,0.7809,0.3304,0.2276,0.3475,0.6058,318348900000,-7663000000,3.473,0.0055,1674750000,11.5449,0.0285,0.234,0.0208,0,129.083,0.287,15.1261,0.1643,0.0146,0.0273,23.7857,534.1424,42.7313,203.0286,2.975,36.8758,0.2883,0.2024,11.2165,0.0099,0.0378,0.0779,0.0494,0.1381,0.0234,0.10793340723243,0.0585,0.0932,0.0921,0.0324,120000000,0.0129,0.9049,8633000000,0.3315,0.1879,0.4913,0.246,FY2015,2015
15,0,2017-02-10,2016-12,37.494,9540000000,4.3247,4.0472,19285000000,1.9922,-0.468,0.2167,0.3769,0.4289,1.0448,0.1824,0.1233,0.7888,0.4995,0,0,12302000000,0.4449,0.0904,1.2708,339405760000,17.5994,143.1487,32.4293,87.206,2.4958,23.1723,0.2669,2.8888,0.2312,10466000000,0.3592,0.4048,0.0769,0.0703,1.0811,0.3509,0.2367,0.3497,0.3661,357692760000,-11640000000,2.9781,0.0174,3139500000,0.8746,0.0258,0.4324,0.0307,0,5.6522,0.3331,1.4821,0.402,0.0286,0.024,18.5477,150.8615,34.1766,91.9046,2.6303,24.4208,0.2893,0.2708,14.0482,0.032,0.0303,0.1188,0.1451,0.1157,0.0764,0.10793340723243,0.1767,0.076,0.1371,0.0146,120000000,0.0127,1.5131,14647000000,0.3431,0.2881,0.4624,0.4408,FY2016,2016
16,0,2018-02-02,2017-12,58.474,9680000000,4.7388,4.0472,27709000000,2.8102,-0.4929,0.0614,0.293,0.0675,1.0399,0.2888,0.1233,1.3687,0.4995,0,0,15584000000,0.2667,0.0876,1.5805,559785320000,20.2022,184.5648,67.3871,147.0796,3.1472,50.9451,0.1858,0.2571,0.211,8307000000,0.2154,-0.2062,0.0467,0.0581,0.8424,0.3706,0.2598,0.3815,0.202,566028320000,4221000000,0.2792,0.017,3079500000,-0.0191,0.0219,0.4164,0.023,0,10.0406,0.6784,-0.022,0.386,0.0213,0.0204,20.4275,186.6232,68.1387,148.72,3.1823,51.5133,0.2819,0.3079,18.0391,0.0282,0.0284,0.0726,0.129,0.1076,0.0605,0.10793340723243,0.1006,0.0681,0.0895,0.0185,140000000,0.0146,1.1144,10988000000,0.3509,0.5744,0.3691,0.4368,FY2017,2017
17,0,2019-02-01,2018-12,75.099,9820000000,3.7348,4.0472,43549000000,4.3549,-0.1257,0.5471,0.3359,0.6729,1.0981,0.2037,0.1557,0.761,0.6463,0,0,27762000000,0.7814,0.1192,2.7762,719717180000,16.5266,71.4501,37.0988,63.9123,3.0904,28.9147,0.2965,2.2694,0.2677,19400000000,0.304,1.3353,0.0833,0.0581,1.94,0.4024,0.2835,0.4216,0.1062,737472180000,-8255000000,2.3211,0.0432,9315750000,2.025,0.0219,1.2421,0.0533,0,2.4686,0.2646,1.9587,1.1261,0.0483,0.0204,16.9343,73.2127,38.014,65.489,3.1666,29.628,0.2836,0.3093,23.2887,0.0685,0.0284,0.1481,0.2827,0.1076,0.1415,0.10793340723243,0.2237,0.0681,0.1877,0.0141,140000000,0.0144,2.4891,24891000000,0.3463,0.2386,0.3219,0.5716,FY2018,2018
18,0,2020-01-31,2019-12,92.392,9960000000,3.6295,4.0472,62060000000,6.1567,-0.1206,0.1367,0.2788,0.2535,1.097,0.2806,0.193,1.0184,0.7749,0,0,36330000000,0.3086,0.1295,3.6041,888617320000,14.3186,76.6842,34.4091,63.5816,3.1677,20.5427,0.2742,0.1429,0.2755,25825000000,0.2435,0.3311,0.092,0.0581,2.562,0.4099,0.3126,0.2267,0.1698,920224320000,-12678000000,0.1504,0.0413,10905750000,0.1706,0.0219,1.4425,0.0518,0,2.8958,0.5833,0.241,1.3865,0.0498,0.0204,14.8279,79.4118,35.633,65.8431,3.2803,21.2734,0.276,0.2045,27.8295,0.0597,0.0284,0.1255,0.2194,0.1076,0.1147,0.10793340723243,0.1728,0.0681,0.1497,0.008,140000000,0.0142,4.2913,43257000000,0.322,0.3848,0.2799,0.425,FY2019,2019
19,0,2021-02-03,2020-12,162.847,10060000000,3.4387,4.0472,93404000000,9.159,-1.7617,0.167,0.3416,0.7153,1.0502,0.2627,0.2113,0.9034,0.8461,0,0,48079000000,0.3233,0.1245,4.7145,1585660820000,16.9763,74.3359,51.1173,65.5827,4.1072,21.6012,0.3232,0.8158,0.2908,31020000000,0.2855,0.2011,0.0803,0.0581,3.0417,0.3956,0.3406,0.3284,0.1184,1638240820000,-10306000000,0.8407,0.0552,17174250000,0.5747,0.0219,2.2454,0.0593,0,2.376,0.5398,0.7299,2.3708,0.0626,0.0204,17.5393,76.8009,52.8124,67.7574,4.2434,22.3175,0.2742,0.3762,37.8568,0.078,0.0284,0.1378,0.2744,0.1076,0.1407,0.10793340723243,0.1897,0.0681,0.156,0.0117,100000000,0.01,7.198,73406000000,0.3282,0.4259,0.2983,0.505,FY2020,2020
20,0,2022-02-04,2021-12,166.717,10180000000,3.042,4.0472,138245000000,13.427,-0.5807,-0.1401,0.2806,-0.2987,1.1357,0.2767,0.224,0.8419,0.8727,0,0,59312000000,0.2336,0.1262,5.7606,1649874060000,11.9344,49.4507,-181.9245,43.2458,3.5117,14.0096,0.4695,0.5502,0.3287,-9069000000,0.0,-1.2923,-0.0193,0.0581,-0.8808,0.4203,0.3608,0.2927,0.1255,1697179060000,12524000000,0.5641,0.071,18659250000,0.0864,0.0269,2.4163,0.0529,0,1.0834,0.436,0.5779,3.7054,0.0812,0.025,12.2766,50.8685,-187.1407,44.4858,3.6123,14.4113,0.256,0.2169,45.6315,0.0899,0.0301,0.1051,0.288,0.1371,0.1543,0.10793340723243,0.1884,0.0684,0.115,0.0096,120000000,0.0119,11.4381,117767000000,0.3246,0.3093,0.3338,0.48,FY2021,2021
21,0,2023-02-03,2022-12,84.0,10242000000,3.168,3.9276,146043000000,14.3333,-0.0528,0.4877,0.273,0.0091,0.9446,0.3028,0.2459,0.9594,0.9314,0,0,54169000000,-0.0867,0.1053,5.3164,857452000000,5.8712,-315.008,-74.1163,-144.4494,1.6682,7.1658,0.0,-1.0833,0.3156,-11569000000,0.0,-0.2756,-0.0225,0.0581,-1.1354,0.438,0.3831,0.1401,0.0,860328000000,13262000000,-1.0815,-0.0052,9186000000,-0.5076,0.0273,1.202,0.0238,0,0.0,0.1685,-1.1555,-0.5825,-0.0115,0.025,5.8909,-316.0646,-74.3649,-144.9339,1.6738,7.1898,0.2373,0.0939,50.4448,-0.0061,0.0301,0.0418,-0.0191,0.1371,-0.01,0.10793340723243,-0.012,0.0684,0.0454,-0.0103,62000000,0.006,11.7438,119658000000,0.3039,0.1001,0.3338,0.0564,FY2022,2022
22,0,2024-02-02,2023-12,151.94,10383000000,2.6147,3.6821,201875000000,19.2408,0.1746,0.3618,0.3154,0.8169,1.045,0.2569,0.2598,0.6717,0.9314,0,0,85515000000,0.5786,0.1487,8.1504,1549127020000,7.6736,50.9162,42.0809,41.2473,2.6951,9.0381,0.5795,11.7407,0.3824,36813000000,0.336,4.182,0.064,0.0668,3.5086,0.4698,0.399,0.1993,0.1895,1577593020000,-15073000000,12.1774,0.0529,27639000000,2.0088,0.0413,3.5123,0.0641,0,0.8947,0.0943,7.3269,3.5795,0.0653,0.0384,7.8147,51.8518,42.8542,42.0052,2.7446,9.2042,0.2267,0.1182,54.7831,0.0614,0.0458,0.1099,0.1748,0.16,0.0975,0.10793340723243,0.1225,0.0869,0.1201,0.0297,141000000,0.0137,16.3361,171399000000,0.2938,0.1408,0.354,0.3822,FY2023,2023
23,0,2025-02-07,2024-12,219.39,10593000000,2.1851,3.5341,285970000000,26.6738,-0.6134,0.0734,0.327,0.3641,1.0637,0.2094,0.2598,0.4577,0.8727,0,0,121388000000,0.4194,0.1902,11.3224,2275419270000,7.9568,38.4049,59.5363,33.1626,3.5667,8.9479,0.0,0.9068,0.4576,38219000000,0.3466,0.0381,0.0599,0.0668,3.5648,0.4885,0.4061,0.1541,0.135,2323998270000,-26156000000,0.9473,0.0928,51444750000,0.8613,0.0523,6.398,0.1075,0,0.0,0.1883,0.8269,6.3999,0.1075,0.049,8.1267,39.2249,60.8074,33.8706,3.6428,9.139,0.2177,0.1099,59.5055,0.1027,0.0605,0.1697,0.2428,0.1971,0.157,0.10793340723243,0.1967,0.1061,0.1838,0.0218,210000000,0.0202,23.7192,254294000000,0.2762,0.1838,0.3884,0.4165,FY2024,2024
