,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_quarter_key,fiscal_quarter_number
18,0.0,2006-12-29,2006-06,2.05,23883654000,1.6199,1.5846,9330000000,0.3802,-2.7619,1.5898,0.1648,1.1334,2.4867,0.0,0.0,0.0,0.0,0.0,0.0,623000000,0.3199,0.1425,0.0253,39785490700,4.2642,21.2189,30.3938,15.4566,2.1913,4.2988,0.2027,0.4615,0.6173,770000000,0.1596,0.8826,0.1762,0.1341,0.0313,0.3032,0.2833,0.2691,0.2859,48961490700,-8013000000,0.4796,0.108,424500000,0.3286,0.1182,0.023,0.1295,0.0,1.2881,0.5667,0.4004,0.0269,0.1512,0.1318,5.2477,26.1127,37.4037,19.0215,2.6967,5.2902,0.0809,0.2414,0.178,0.1291,0.0866,0.2314,0.2081,0.1366,0.2081,0.57795202000407,1.0265,0.1366,0.2336,0.018,106386000,0.0044,0.3771,9255000000,0.0804,0.441,0.0797,0.3678,FY2006.FQ3,3
19,0.0,2006-12-29,2006-09,2.75,23947352000,1.7232,1.594,9984000000,0.4055,-0.5104,0.8309,0.3298,0.4029,2.2519,0.0,0.0,0.0,0.0,0.0,0.0,674000000,0.4401,0.1393,0.0273,55745218000,5.5834,28.0267,35.6655,19.7818,2.8861,5.6842,0.2709,0.2222,0.5802,910000000,0.4269,0.3871,0.1881,0.1577,0.0369,0.2919,0.2886,0.3642,0.2482,65855218000,-6392000000,0.2663,0.112,456000000,0.458,0.1211,0.0246,0.1256,0.0,1.2218,0.5679,0.5115,0.0292,0.149,0.1341,6.596,33.1097,42.1338,23.3694,3.4095,6.7151,0.0974,0.3151,0.1964,0.123,0.109,0.2352,0.2059,0.1691,0.2059,0.57795202000407,0.8103,0.1691,0.2381,0.0131,63698000,0.0026,0.3983,9807000000,0.0983,0.494,0.0831,0.3441,FY2006.FQ4,4
20,0.0,2007-02-02,2006-12,3.03,24086157000,1.7332,1.6096,11228000000,0.4539,-0.7317,0.725,0.2399,5.4063,2.2712,0.0,0.0,0.0,0.0,0.0,0.0,1396000000,0.7406,0.1962,0.0564,61112055710,5.4428,25.1697,20.149,17.7909,2.9549,5.5335,0.2988,0.7826,0.5769,1671000000,0.2545,7.3134,0.2348,0.1698,0.0675,0.312,0.2942,0.4194,0.3066,72981055710,-7159000000,0.7769,0.1411,991500000,0.7626,0.1226,0.0534,0.1858,0.0,1.0057,0.5929,0.7424,0.0585,0.2035,0.1364,6.4999,30.058,24.0623,21.2463,3.5288,6.6082,0.1345,0.2376,0.2876,0.1324,0.1218,0.2643,0.2289,0.1944,0.2289,0.57795202000407,0.6338,0.1944,0.2685,0.0103,138805000,0.0057,0.4465,11044000000,0.1041,0.3723,0.0884,0.3398,FY2007.FQ1,1
21,0.0,2007-05-10,2007-03,3.32,24218545000,1.526,1.6096,12261000000,0.4938,0.4559,0.118,0.0517,6.872,2.9223,0.0,0.0,0.0,0.0,0.0,0.0,1055000000,0.8221,0.2004,0.0424,67828569400,5.532,24.3287,17.0423,17.1111,3.1422,5.6603,0.2272,0.8235,0.6552,629000000,0.0505,2.9779,0.1194,0.1641,0.0253,0.3512,0.297,0.4255,0.3209,80405569400,-7095000000,0.878,0.1462,739500000,0.8638,0.1248,0.0397,0.1873,0.0,1.2691,0.4019,0.8743,0.0456,0.2154,0.1416,6.5578,28.8398,20.2024,20.2839,3.7248,6.7099,0.0839,0.2076,0.212,0.146,0.1228,0.2747,0.2373,0.2022,0.2373,0.57795202000407,0.6037,0.2022,0.2798,0.0092,132388000,0.0054,0.4826,11983000000,0.088,0.345,0.0921,0.4122,FY2007.FQ2,2
22,0.0,2007-08-08,2007-06,4.36,24349947000,1.6149,1.6086,13404000000,0.5374,-0.194,-0.1116,0.047,0.2184,2.6809,0.0,0.0,0.0,0.0,0.0,0.0,1122000000,0.8009,0.2073,0.0449,92398768920,6.8933,29.4826,22.2433,20.5376,4.0837,7.0377,0.0976,0.7368,0.6192,944000000,0.0278,0.2259,0.1744,0.1632,0.0378,0.3687,0.298,0.5056,0.316,106165768920,-7118000000,0.733,0.1512,780750000,0.8392,0.1276,0.0417,0.1924,0.0,3.4696,0.3583,0.8093,0.0479,0.221,0.1468,7.9204,33.8754,25.5574,23.5976,4.6922,8.0863,0.0448,0.2379,0.2169,0.1553,0.1238,0.2838,0.2442,0.2043,0.2442,0.57795202000407,0.5473,0.2043,0.2895,0.0163,131402000,0.0054,0.5264,13129000000,0.0874,0.4322,0.0875,0.4366,FY2007.FQ3,3
23,0.0,2007-11-15,2007-09,5.48,24425211000,1.7442,1.6174,14532000000,0.5793,-0.4137,0.463,0.122,0.6075,2.3659,0.0,0.0,0.0,0.0,0.0,0.0,1151000000,0.7077,0.1695,0.0458,118464156280,8.1519,33.8953,25.0188,23.6644,4.8199,8.3454,0.1161,0.6363,0.5733,1491000000,0.117,0.6384,0.2196,0.1753,0.0594,0.3075,0.3003,0.4787,0.2646,133850156280,-9352000000,0.666,0.133,793500000,0.7401,0.1299,0.0421,0.1558,0.0,3.298,0.4301,0.7031,0.0489,0.1808,0.1501,9.2107,38.2976,28.2682,26.7379,5.4459,9.4293,0.0766,0.4035,0.2706,0.1487,0.1269,0.2868,0.2502,0.207,0.2502,0.57795202000407,0.6096,0.207,0.2927,0.0189,75264000,0.003,0.5658,14195000000,0.0962,0.4732,0.0856,0.4555,FY2007.FQ4,4
24,0.0,2008-02-01,2007-12,7.07,24601608000,1.7876,1.656,16804000000,0.6667,-0.5774,0.2797,0.1943,0.5372,2.4859,0.0,0.0,0.0,0.0,0.0,0.0,2232000000,0.5988,0.2323,0.0885,155485368560,9.2528,38.184,27.632,26.4251,5.7436,9.4491,0.1709,0.5365,0.5594,2563000000,0.2014,0.5338,0.2667,0.1772,0.1017,0.3467,0.3053,0.5009,0.3202,173933368560,-9162000000,0.5747,0.1645,1594500000,0.6081,0.1431,0.0843,0.2212,0.0,2.4985,0.3729,0.6063,0.0922,0.242,0.166,10.3507,42.7144,30.9104,29.5603,6.425,10.5702,0.1056,0.3503,0.3812,0.147,0.1308,0.2929,0.2598,0.2185,0.2598,0.57795202000407,0.6351,0.2185,0.2987,0.0189,176397000,0.0072,0.6529,16455000000,0.1109,0.5435,0.0943,0.4966,FY2008.FQ1,1
25,0.0,2008-05-01,2008-03,5.13,24680068000,1.6878,1.69,18053000000,0.7169,-0.5238,0.2783,0.0472,0.6253,2.7751,0.0,0.0,0.0,0.0,0.0,0.0,1431000000,0.3563,0.1904,0.0568,107160748840,5.9358,24.6516,17.7683,17.209,3.6549,6.0491,0.0858,0.3225,0.5924,1033000000,0.0464,0.6422,0.1375,0.1753,0.041,0.3293,0.3097,0.338,0.2924,126608748840,-9070000000,0.3571,0.1391,986250000,0.3336,0.1654,0.0522,0.175,0.0,3.3944,0.3924,0.3024,0.0586,0.1966,0.1887,7.0131,29.1255,20.9929,20.3322,4.3183,7.1469,0.074,0.427,0.2983,0.1436,0.138,0.2746,0.2494,0.2331,0.2494,0.57795202000407,0.5229,0.2331,0.2794,0.0142,78460000,0.0031,0.7035,17715000000,0.1021,0.6285,0.0928,0.4723,FY2008.FQ2,2
26,0.0,2008-07-23,2008-06,5.98,24800906000,1.6159,1.6538,19622000000,0.7759,-0.0742,0.3168,0.1665,0.0766,3.0373,0.0,0.0,0.0,0.0,0.0,0.0,1509000000,0.3449,0.2021,0.0596,127535417880,6.4996,27.719,20.8937,19.4978,4.0651,6.6104,0.0645,0.303,0.6188,1017000000,0.176,0.0773,0.1362,0.1753,0.0402,0.3483,0.3206,0.3032,0.29,148309417880,-9373000000,0.3105,0.1436,1044000000,0.3371,0.1804,0.055,0.1864,0.0,4.9921,0.3388,0.2625,0.0597,0.2023,0.1994,7.5583,32.2341,24.297,22.6738,4.7272,7.6872,0.0264,0.3796,0.2951,0.1479,0.1448,0.2719,0.2442,0.2408,0.2442,0.57795202000407,0.4784,0.2408,0.2761,0.014,120838000,0.0048,0.7629,19293000000,0.0837,0.4648,0.0888,0.4638,FY2008.FQ3,3
27,0.0,2008-11-05,2008-09,4.06,24890183000,1.6222,1.655,22297000000,0.8794,-0.9658,0.2697,0.0,1.5324,2.6411,0.0,0.0,0.0,0.0,0.0,0.0,3651000000,2.172,0.2828,0.144,78943142980,3.5405,12.9013,9.2819,8.8234,2.1056,3.6204,0.189,1.6666,0.6164,3892000000,0.0,1.6103,0.3015,0.1821,0.1535,0.3711,0.338,1.2945,0.3337,101054142980,-11875000000,1.681,0.1875,2620500000,2.3024,0.1861,0.1378,0.2707,0.0,0.8737,0.34,1.9592,0.1433,0.2815,0.2029,4.5321,16.5148,11.8817,11.2947,2.6954,4.6344,0.1146,0.9011,0.509,0.1802,0.1465,0.352,0.2919,0.2442,0.2919,0.57795202000407,0.592,0.2442,0.3583,0.0107,89277000,0.0035,0.86,21805000000,0.1002,0.427,0.0989,0.5343,FY2008.FQ4,4
