,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_quarter_key,fiscal_quarter_number
46,0.0,2013-08-06,2013-06,63.15,1800000000,1.7549,1.8088,45907000000,25.2097,0.0675,-0.101,0.1179,0.183,1.2525,0.1862,0.1963,0.3446,0.3785,0.0,0.0,3573000000,0.0261,0.3086,1.9621,122522000000,2.6689,20.468,22.2362,12.8834,2.7685,11.0033,0.0403,0.0,0.5698,2723000000,0.0,0.2694,0.2351,0.1048,1.4953,0.2594,0.2056,0.0148,0.3423,113670000000,11071000000,0.0087,0.1595,2253000000,0.0148,0.1955,1.6496,0.2594,0.0,4.7056,0.0444,0.0211,1.6985,0.2671,0.2019,2.476,18.9893,20.6297,11.9526,2.5685,10.2083,0.0077,0.0441,6.358,0.0739,0.0706,0.1303,0.1398,0.1379,0.0947,0.033067980005332,0.101,0.0913,0.2544,0.0049,0,0.0,6.1147,11135000000,0.0127,0.07,0.0145,0.0911,FY2013.FQ3,3
47,0.0,2013-11-20,2013-09,64.49,1800000000,1.6872,1.8088,48150000000,26.6906,-0.0578,0.1606,0.0344,0.7817,1.2054,0.1758,0.1963,0.3145,0.3785,0.0,0.0,2718000000,0.0802,0.2349,1.5066,124927000000,2.5945,20.3596,18.769,12.9861,2.7736,9.2841,0.0462,0.1323,0.5926,1748000000,0.0287,1.9036,0.1511,0.1048,0.9689,1.0992,0.2185,0.0622,0.3062,116082000000,10357000000,0.1205,0.1205,1619250000,0.0666,0.1955,1.1967,0.1866,0.0,4.0916,0.0403,0.052,1.2328,0.1922,0.2019,2.4108,18.9181,17.4402,12.0667,2.5772,8.6267,0.0245,0.0728,6.4124,0.0758,0.0727,0.1326,0.1379,0.1382,0.0955,0.033067980005332,0.1017,0.0931,0.2588,-0.0077,0,0.0,7.4589,13456000000,0.0141,0.0846,0.0179,0.1475,FY2013.FQ4,4
48,0.86,2014-02-05,2013-12,76.4,1700000000,1.7584,1.8088,47296000000,26.5112,-0.2073,0.371,-0.0399,0.0594,1.0042,0.1851,0.1963,0.3474,0.3785,0.0,0.0,3226000000,0.2379,0.262,1.8082,137197000000,2.9008,20.8063,20.7528,13.0266,2.9819,10.8379,0.0295,0.3376,0.5686,554000000,-0.0667,-0.0751,0.045,0.104,0.3105,0.426,0.2337,1.5066,0.3523,129880000000,11004000000,0.3314,0.1494,1998750000,0.2739,0.1955,1.4938,0.2165,0.8349,6.6723,0.0413,0.4497,1.6479,0.2388,0.2019,2.7461,19.6966,19.646,12.3319,2.8229,10.2598,0.0143,0.0853,6.8996,0.0802,0.0735,0.1409,0.1469,0.1392,0.1008,0.033067980005332,0.1076,0.0945,0.275,-0.0088,-100000000,-0.0555,7.0958,12659000000,0.0157,0.0312,0.0145,0.0905,FY2014.FQ1,1
49,0.0,2014-05-06,2014-03,80.07,1700000000,1.7334,1.7873,47640000000,26.9152,-0.2212,0.0318,0.0184,0.1699,0.9923,0.1889,0.1947,0.3476,0.3713,0.0,-1.0,3561000000,0.2972,0.3056,2.0118,142950000000,3.0006,20.4272,20.8655,12.5043,3.0347,10.9725,0.0623,0.3012,0.5768,1826000000,0.0514,0.1513,0.1567,0.1261,1.0316,0.4873,0.2632,1.5863,0.3524,136119000000,11526000000,0.267,0.1645,2235750000,0.358,0.2056,1.6841,0.2559,0.0,3.1209,0.0476,0.3956,1.7937,0.2725,0.2117,2.8572,19.4511,19.8684,11.9068,2.8897,10.4481,0.0111,0.1037,6.5813,0.0844,0.0738,0.1508,0.1568,0.1406,0.1063,0.033067980005332,0.1136,0.0946,0.292,-0.0301,0,0.0,7.3604,13028000000,0.0136,0.015,0.019,0.0791,FY2014.FQ2,2
50,0.0,2014-08-05,2014-06,85.74,1700000000,1.7222,1.7717,48612000000,27.81,-0.2884,0.0401,0.054,-0.1397,1.1388,0.1927,0.1937,0.3544,0.3607,0.0,0.0,4055000000,0.1349,0.3252,2.3197,154588000000,3.18,20.9015,25.0344,12.8726,3.2211,11.5192,0.0481,0.2673,0.5806,2047000000,0.064,-0.2482,0.1642,0.1506,1.171,0.4894,0.3464,1.0312,0.3408,145758000000,12046000000,0.2154,0.18,2623500000,0.1644,0.2122,2.0011,0.2806,0.0,4.0953,0.052,0.1865,2.0995,0.2944,0.2272,2.9983,19.7076,23.6045,12.1373,3.0371,10.8612,0.0146,0.0766,7.1315,0.0889,0.0748,0.1551,0.1636,0.142,0.1105,0.033067980005332,0.1177,0.0951,0.2978,-0.04,0,0.0,7.6773,13420000000,0.0125,0.0391,0.0211,0.0589,FY2014.FQ3,3
51,0.0,2014-11-19,2014-09,89.03,1700000000,1.7464,1.7566,48178000000,27.7682,-0.077,-0.1297,0.0553,0.1352,1.1412,0.1758,0.1908,0.329,0.351,0.0,0.0,2986000000,0.0986,0.241,1.721,160561000000,3.3326,21.4052,24.82,13.1113,3.2893,12.4823,0.0316,0.1168,0.5725,2042000000,0.1981,0.1681,0.1648,0.1539,1.1769,0.4334,0.4297,-0.5776,0.3396,151351000000,11374000000,0.0753,0.1209,1797000000,0.1097,0.2122,1.3809,0.1933,0.0,6.3831,0.0425,0.1065,1.4184,0.1986,0.2272,3.1414,20.1774,23.3963,12.3592,3.1006,11.7663,0.0255,0.0709,7.1406,0.0893,0.0757,0.1574,0.1658,0.143,0.1119,0.033067980005332,0.1185,0.0959,0.3033,-0.0382,0,0.0,7.4138,12863000000,0.0112,0.0356,0.019,0.0005,FY2014.FQ4,4
52,1.15,2015-02-03,2014-12,94.19,1700000000,1.821,1.7566,47793000000,27.8351,-0.5167,0.1546,-0.0432,0.5305,1.0259,0.19,0.1895,0.3745,0.351,0.0,0.0,3800000000,0.1779,0.2837,2.2131,167213000000,3.4986,21.32,24.6918,13.1996,3.3512,13.2972,0.0231,0.233,0.5491,857000000,-0.0876,0.5469,0.0639,0.1506,0.4991,0.4282,0.4308,0.0936,0.3325,160123000000,11466000000,0.1858,0.1629,2406000000,0.2037,0.2122,1.8683,0.2395,0.9055,8.811,0.0484,0.1435,1.958,0.251,0.2272,3.3503,20.416,23.6448,12.6399,3.2091,12.7334,0.019,0.0879,7.799,0.0916,0.078,0.1637,0.176,0.1453,0.1169,0.033067980005332,0.1248,0.0985,0.3134,-0.0375,0,0.0,7.3238,12575000000,0.0146,0.0465,0.0128,0.0105,FY2015.FQ1,1
53,0.0,2015-05-05,2015-03,104.89,1700000000,1.7233,1.7507,49737000000,29.0011,-0.2938,-0.0816,0.0663,0.1547,1.1667,0.1744,0.1875,0.3248,0.3475,0.0,-1.0,3690000000,0.0362,0.2961,2.1516,186754000000,3.7548,23.2454,26.844,14.5753,3.683,12.8089,0.061,0.1388,0.5802,2011000000,0.1281,0.1013,0.1613,0.1539,1.1725,0.4631,0.4308,0.0165,0.3289,178313000000,11212000000,0.0996,0.1691,2329500000,0.0419,0.228,1.811,0.2492,0.0,3.6349,0.0476,0.0456,1.9358,0.2664,0.2449,3.5851,22.1947,25.6307,13.9165,3.5165,12.2299,0.0145,0.0697,7.2658,0.093,0.0823,0.1631,0.1781,0.1519,0.1178,0.033067980005332,0.1259,0.1035,0.3078,-0.031,0,0.0,8.5014,14580000000,0.0135,0.0379,0.0171,0.044,FY2015.FQ2,2
54,0.66,2015-08-04,2015-06,114.14,1600000000,1.7297,1.7399,50507000000,29.5189,-0.3003,0.0941,0.0939,-0.0435,1.1137,0.1748,0.1857,0.3283,0.346,-0.0127,0.0,4337000000,0.0695,0.331,2.5347,190303000000,3.7678,23.0056,29.0007,14.5214,3.7065,12.3397,0.0653,0.1328,0.5781,1652000000,0.1067,-0.1929,0.126,0.1539,0.9655,0.4914,0.4482,0.055,0.3339,182624000000,10798000000,0.106,0.1895,2821500000,0.0754,0.2444,2.1987,0.2871,0.4551,3.3789,0.0618,0.0795,2.3156,0.3024,0.2587,3.6158,22.0773,27.8305,13.9354,3.557,11.8417,0.0145,0.0509,7.6569,0.0955,0.0866,0.1654,0.1787,0.1602,0.1197,0.033067980005332,0.1273,0.1084,0.3098,-0.0211,-100000000,-0.0588,9.0134,15422000000,0.008,0.0435,0.0153,0.0389,FY2015.FQ3,3
55,0.0,2015-11-25,2015-09,102.2,1600000000,1.8123,1.7399,48655000000,28.7219,-0.1326,0.2478,0.0582,0.2251,1.0259,0.1965,0.1857,0.3893,0.346,0.0,-1.0,3751000000,0.2561,0.2776,2.2142,172024000000,3.5355,20.523,24.1606,12.4043,3.2788,12.596,0.0135,0.1046,0.5517,2600000000,0.0506,0.2732,0.1924,0.159,1.5348,0.4556,0.4593,0.1465,0.4599,163520000000,13067000000,0.0733,0.119,2361000000,0.3138,0.2444,1.8583,0.2329,0.0,14.3495,0.0791,0.31,1.9031,0.2386,0.2587,3.3608,19.5084,22.9662,11.7911,3.1167,11.9733,0.025,0.0906,7.9763,0.0954,0.0891,0.1739,0.1841,0.1647,0.1198,0.033067980005332,0.1278,0.1112,0.3225,-0.0236,0,0.0,8.0619,13657000000,0.008,0.048,0.0097,0.0099,FY2015.FQ4,4
56,0.71,2016-02-09,2015-12,105.08,1700000000,1.8698,1.7399,48198000000,28.8956,-0.4088,-0.1528,-0.0323,0.3239,0.9453,0.2098,0.187,0.4302,0.3475,0.0,0.0,4596000000,0.2094,0.3014,2.7553,187300000000,3.886,20.6277,25.6119,12.6009,3.4482,14.1081,0.0552,0.3622,0.5348,1050000000,-0.0908,0.2252,0.0688,0.1539,0.6294,0.4343,0.4593,0.1544,0.3322,178636000000,14614000000,0.3198,0.1889,2991750000,0.2434,0.2444,2.3914,0.2616,0.4104,3.5581,0.0772,0.2962,2.6127,0.2858,0.2587,3.7062,19.6735,24.4271,12.018,3.2887,13.4555,0.0278,0.1383,9.139,0.1018,0.0905,0.1822,0.2052,0.1709,0.1283,0.033067980005332,0.1366,0.1144,0.3343,-0.0285,100000000,0.0625,7.9592,13276000000,0.0112,0.0354,0.0048,0.0084,FY2016.FQ1,1
57,0.0,2016-05-10,2016-03,99.31,1700000000,1.8801,1.7524,48010000000,29.2209,-0.2679,0.3391,0.0258,0.2093,0.9956,0.234,0.1895,0.4786,0.351,0.0,-1.0,3968000000,0.0753,0.3059,2.415,179179000000,3.7321,19.6575,23.3275,11.9532,3.2681,13.6351,0.0537,0.0569,0.5318,2379000000,0.0313,0.1829,0.1834,0.159,1.4479,0.4707,0.4593,0.0578,0.3395,168827000000,16107000000,0.0166,0.1652,2522250000,0.0827,0.2525,2.0468,0.2593,0.0,3.4447,0.1119,0.0379,2.0973,0.2657,0.266,3.5164,18.5218,21.9798,11.2626,3.0793,12.8473,0.0114,0.0407,7.8934,0.101,0.0923,0.1825,0.2069,0.177,0.1262,0.033067980005332,0.1349,0.1173,0.33,-0.0419,0,0.0,7.9981,13141000000,0.0105,0.053,-0.0002,-0.0347,FY2016.FQ2,2
58,0.71,2016-08-09,2016-06,97.82,1700000000,1.8882,1.7794,48146000000,29.5193,0.0181,0.168,0.1159,0.2927,0.9748,0.2248,0.1914,0.4625,0.3645,-0.0189,0.0,4771000000,0.1,0.3341,2.9251,176196000000,3.6596,19.0915,20.6705,11.5834,3.1462,13.1991,0.0443,0.0965,0.5295,2495000000,0.1624,0.5102,0.1747,0.1627,1.5297,0.4956,0.4669,0.099,0.3516,166294000000,15214000000,0.0459,0.1819,3108750000,0.1018,0.2576,2.5413,0.2903,0.4465,4.0606,0.0994,0.0557,2.5646,0.2929,0.2694,3.4539,18.0186,19.5089,10.9324,2.9694,12.4574,0.0149,0.0897,8.7535,0.1018,0.0942,0.1864,0.2089,0.1784,0.1268,0.033067980005332,0.1364,0.1187,0.3349,-0.0467,0,0.0,8.1845,13349000000,0.0089,0.0405,0.0017,-0.0467,FY2016.FQ3,3
59,0.0,2016-11-23,2016-09,92.86,1600000000,1.9447,1.8167,47323000000,29.3021,0.1013,0.0798,0.0337,-0.0743,1.0073,0.2191,0.1946,0.4661,0.3819,0.0,-1.0,3550000000,-0.0535,0.2701,2.1981,160449000000,3.3905,17.0854,19.1855,10.7915,2.8841,12.7705,0.0018,0.1578,0.5141,2439000000,0.0293,-0.0619,0.1855,0.1645,1.5102,0.4441,0.4593,-0.0519,0.3432,148576000000,15560000000,0.1006,0.1347,2145750000,-0.0911,0.2542,1.7715,0.2176,0.0,86.1435,0.0861,-0.1063,1.7839,0.2192,0.266,3.1396,15.8211,17.7658,9.993,2.6706,11.8255,0.0121,-0.0273,8.1374,0.1026,0.0955,0.1828,0.2147,0.1814,0.1303,0.033067980005332,0.1398,0.1197,0.3282,-0.0466,-100000000,-0.0588,7.7795,12564000000,0.0108,0.0436,-0.0006,-0.0273,FY2016.FQ4,4
60,0.78,2017-02-07,2016-12,104.22,1600000000,1.9411,1.8454,47177000000,29.4304,0.2603,-0.1313,-0.0684,-0.4116,0.8627,0.2237,0.2032,0.4741,0.4098,0.0,0.0,4393000000,-0.0441,0.2971,2.7404,177808000000,3.7689,19.7784,23.038,12.4909,3.2227,14.2337,0.0193,-0.104,0.5151,405000000,-0.1495,-0.6142,0.0273,0.1631,0.2526,0.4314,0.4499,-0.0367,0.332,166752000000,16754000000,-0.1392,0.1676,2779500000,-0.0709,0.2499,2.3119,0.2506,0.5032,9.5988,0.0614,-0.1452,2.3237,0.2519,0.2588,3.5346,18.5486,21.6055,11.7142,3.0224,13.3487,0.0172,-0.0301,9.2227,0.0979,0.0967,0.1794,0.2079,0.1946,0.1255,0.033067980005332,0.1333,0.1227,0.3221,-0.0389,0,0.0,7.7928,12492000000,0.009,0.0161,-0.0029,-0.0211,FY2017.FQ1,1
61,0.0,2017-05-09,2017-03,113.39,1564879000,1.9423,1.8749,47267000000,29.7089,0.2321,-0.2422,0.0038,-0.0852,0.9369,0.2358,0.2145,0.4945,0.4464,0.0,-1.0,4426000000,0.1154,0.3318,2.7818,190429629810,4.0288,20.6204,24.7826,13.0969,3.4287,15.1242,0.0572,0.1538,0.5148,2345000000,0.0139,-0.0142,0.1758,0.168,1.4739,0.4774,0.4593,0.0429,0.3231,177441629810,17853000000,0.1143,0.179,2812500000,0.115,0.2549,2.357,0.2811,0.0,3.3587,0.037,0.0885,2.3576,0.2812,0.266,3.754,19.214,23.0923,12.2036,3.1949,14.0927,0.0073,0.0282,8.3821,0.1007,0.0993,0.1839,0.2123,0.2061,0.1282,0.033067980005332,0.1353,0.1259,0.329,-0.0316,-35121000,-0.0219,7.9138,12591000000,0.0087,0.017,-0.0019,-0.0154,FY2017.FQ2,2
62,0.78,2017-08-08,2017-06,106.25,1600000000,2.0141,1.8842,46051000000,29.2945,0.2907,-0.1704,0.0825,0.1294,1.0033,0.2392,0.2214,0.5216,0.4643,-0.038,0.0,4499000000,-0.057,0.3159,2.8619,184513000000,4.0067,20.4923,21.7483,13.203,3.3245,16.1584,0.0174,-0.0503,0.4964,3295000000,0.1441,0.3206,0.2314,0.1752,2.096,0.4579,0.4605,-0.0784,0.3161,170000000000,17851000000,-0.0889,0.1661,2841000000,-0.0861,0.2604,2.4096,0.266,0.5165,10.8136,0.0323,-0.135,2.3015,0.2541,0.266,3.6915,18.8804,20.0377,12.1645,3.063,14.8874,0.0061,-0.0027,9.0572,0.0975,0.0993,0.1782,0.2086,0.2074,0.1249,0.033067980005332,0.1323,0.1259,0.3169,-0.0361,35121000,0.0224,7.2639,11419000000,0.0063,0.0202,-0.0037,-0.0435,FY2017.FQ3,3
