,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_year_key,fiscal_year_number
10,0.487,2012-03-27,2012-01,20.453,10254000000,2.5393,2.4471,76165000000,7.308,-0.0589,-0.1142,0.0871,0.0258,0.8824,0.2745,0.2612,0.7445,0.6403,0.18,0.2084,34597000000,0.0426,0.0774,3.3196,247245062000,3.2461,15.749,21.8317,10.1613,0.5537,4.4537,0.1189,0.0114,0.3938,11325000000,0.1639,-0.0094,0.0253,0.0207,1.0866,0.2497,0.2443,0.0431,0.3256,209725062000,43542000000,-0.0421,0.0351,19868250000,0.0371,0.0588,2.5418,0.0593,0.3231,1.1235,0.0412,0.0337,2.3346,0.0544,0.0544,2.7535,13.3591,18.5187,8.6193,0.4696,3.7778,0.0805,0.0584,42.8429,0.0839,0.0865,0.1999,0.2245,0.2156,0.1215,0.094922597378536,0.1284,0.1283,0.2328,-0.0534,-294000000,-0.0278,5.3266,55514000000,0.0875,0.0698,0.0805,0.0629,FY2012,2012
11,0.53,2013-03-26,2013-01,23.317,9942000000,2.4691,2.4655,82257000000,8.0905,0.0436,0.1879,0.07,0.055,0.8346,0.2649,0.2607,0.7048,0.6641,0.1814,0.0882,36203000000,0.0464,0.0772,3.5608,262430614000,3.1903,15.438,19.8435,10.2264,0.5599,4.2492,0.1085,0.1101,0.4049,13225000000,0.125,0.1677,0.0282,0.0246,1.3007,0.2482,0.2472,0.0433,0.3101,231817614000,43005000000,0.0828,0.0362,20793750000,0.0465,0.0589,2.7269,0.0591,0.3167,1.2563,0.0387,0.0546,2.524,0.0547,0.0546,2.8182,13.6371,17.5287,9.0334,0.4946,3.7535,0.073,0.0495,46.0953,0.0857,0.0859,0.1974,0.2302,0.2184,0.1231,0.094922597378536,0.1298,0.1245,0.2313,-0.0244,-312000000,-0.0304,6.0745,61760000000,0.0791,0.0501,0.0762,0.0799,FY2013,2013
12,0.627,2014-03-21,2014-01,24.893,9699000000,2.4719,2.4705,82830000000,8.4099,-0.0017,-0.0642,0.0381,-0.0912,0.8823,0.2751,0.268,0.7387,0.6956,0.1798,0.183,35742000000,-0.0127,0.075,3.6289,275927207000,3.3312,17.2217,25.3866,11.191,0.5793,4.3576,0.0895,-0.0274,0.4045,10869000000,0.0582,-0.1781,0.0228,0.024,1.1035,0.2482,0.2481,0.016,0.3287,241437207000,46263000000,-0.0574,0.0336,20154000000,-0.0307,0.0589,2.7283,0.0564,0.3853,1.6824,0.0105,-0.0392,2.5034,0.0517,0.0544,2.9148,15.0691,22.2133,9.7922,0.5069,3.8129,0.0629,0.0163,48.3596,0.0785,0.0848,0.1847,0.2099,0.2153,0.1113,0.094922597378536,0.1175,0.1224,0.2142,-0.0312,-243000000,-0.0244,6.429,63320000000,0.0686,0.0081,0.0662,0.0069,FY2014,2014
13,0.64,2015-04-01,2015-01,28.327,9684000000,2.3678,2.4705,85937000000,8.833,0.0632,0.2546,0.0662,0.2281,0.9697,0.2451,0.268,0.6127,0.6956,0.1397,0.0207,36320000000,0.0161,0.0747,3.7331,306072668000,3.5615,18.7051,18.0467,12.3421,0.6302,4.512,0.0768,0.0344,0.4223,16960000000,0.1827,0.5604,0.0349,0.0262,1.7432,0.2482,0.2482,0.0197,0.3219,274318668000,38137000000,0.0212,0.0336,20360250000,0.0102,0.0588,2.7903,0.0558,0.3802,2.1827,-0.0106,0.0057,2.5489,0.051,0.0543,3.192,16.7645,16.1744,11.0616,0.5648,4.0439,0.055,0.0196,49.9178,0.0801,0.0828,0.186,0.2075,0.2108,0.1143,0.094922597378536,0.1213,0.1215,0.2135,-0.0121,-15000000,-0.0015,6.9724,67835000000,0.054,-0.0061,0.0569,0.0375,FY2015,2015
14,0.653,2016-03-30,2016-01,22.12,9486000000,2.387,2.4655,83611000000,8.6634,0.0656,-0.047,0.0421,-0.0354,0.9322,0.2479,0.2606,0.6143,0.6641,0.1256,0.0203,33559000000,-0.076,0.0696,3.4772,239339320000,2.8625,16.2882,14.3231,11.061,0.4964,3.5767,0.0548,-0.095,0.4189,16710000000,0.1339,-0.0147,0.0346,0.0276,1.7314,0.2512,0.2482,0.0048,0.303,209830320000,34962000000,-0.1019,0.0304,18078750000,-0.112,0.0585,2.4976,0.0499,0.4287,2.6041,-0.0011,-0.1274,2.242,0.0448,0.0538,2.5096,14.28,12.5571,9.6973,0.4352,3.1357,0.0444,-0.0072,49.9564,0.0729,0.0813,0.1691,0.1814,0.2087,0.1062,0.094922597378536,0.1136,0.1214,0.1926,-0.008,-198000000,-0.0204,6.9335,66916000000,0.0374,-0.0192,0.0463,-0.027,FY2016,2016
15,0.667,2017-03-31,2017-01,22.247,9144000000,2.4688,2.4689,80535000000,8.6262,0.0626,-0.2111,0.0458,0.1495,0.8619,0.2282,0.2606,0.5832,0.6641,0.1157,0.0214,32844000000,-0.0213,0.0675,3.5179,232574568000,2.8878,17.0471,10.8123,11.3467,0.4786,3.6627,0.0492,-0.0413,0.405,21510000000,0.1579,0.2872,0.0442,0.0293,2.3039,0.2564,0.249,0.0286,0.3026,203426568000,32503000000,-0.0715,0.028,17073000000,-0.0556,0.0573,2.4383,0.0468,0.4568,3.0294,-0.02,-0.0527,2.1954,0.0421,0.0526,2.5259,14.9106,9.4573,9.9246,0.4186,3.2036,0.0338,0.0077,52.0429,0.0684,0.0813,0.1651,0.1723,0.2087,0.103,0.094922597378536,0.1094,0.1214,0.1881,-0.0326,-342000000,-0.036,6.8014,63498000000,0.0274,-0.0037,0.0272,-0.0367,FY2017,2017
16,0.68,2018-03-30,2018-01,35.533,8856000000,2.5305,2.4689,80822000000,8.9503,0.0482,-0.0161,0.0321,-0.1053,0.7598,0.224,0.2521,0.5884,0.628,0.0878,0.0194,30966000000,-0.0571,0.0618,3.4292,337969248000,4.1816,34.2698,18.108,22.348,0.6754,5.4005,0.0046,-0.2513,0.3951,18664000000,0.1085,-0.1323,0.0373,0.0326,2.0668,0.2537,0.2505,0.0186,0.3041,314680248000,32284000000,-0.2771,0.0197,15327750000,-0.1022,0.0563,2.2632,0.0408,0.6221,67.9843,0.0056,-0.2621,1.6747,0.0302,0.0516,3.8934,31.9083,16.8602,20.808,0.6289,5.0284,0.0287,0.0297,55.4089,0.0489,0.081,0.1512,0.1267,0.2087,0.0763,0.094922597378536,0.0806,0.1178,0.1739,-0.0327,-288000000,-0.0314,6.9302,62580000000,0.0226,0.0286,0.0226,0.0035,FY2018,2018
17,0.693,2019-03-28,2019-01,31.943,8700000000,2.7537,2.4705,79634000000,9.0134,-0.0157,0.1429,0.0183,-0.0206,0.7989,0.2613,0.2546,0.7904,0.6595,0.0813,0.0191,32635000000,0.0538,0.0634,3.6938,313702100000,3.9392,47.0317,17.4978,27.3736,0.6098,6.4743,-0.0397,-0.311,0.3631,17928000000,0.0378,-0.0394,0.0348,0.0347,2.0292,0.2509,0.2511,0.0169,0.3735,277904100000,42899000000,-0.3236,0.0129,16467750000,0.0743,0.0561,2.4852,0.0426,0.9203,-10.4743,-0.0298,-0.2422,1.2971,0.0222,0.0514,3.4897,41.6647,15.5011,24.2499,0.5402,5.7355,0.0243,0.0281,58.2235,0.0314,0.0793,0.1546,0.0887,0.2087,0.0487,0.094922597378536,0.0514,0.1128,0.1872,-0.0215,-156000000,-0.0176,5.4842,48453000000,0.0298,0.0722,0.0167,-0.0146,FY2019,2019
18,0.707,2020-03-20,2020-01,38.163,8400000000,2.8999,2.4974,81552000000,9.4783,-0.0568,0.2257,-0.0038,-0.09,0.7945,0.2965,0.2631,0.9391,0.7137,0.0689,0.0202,31555000000,-0.033,0.0602,3.6674,354818200000,4.3508,23.8437,23.8597,17.6386,0.6771,7.029,0.0341,1.2974,0.3448,14871000000,-0.0013,-0.1705,0.0283,0.0315,1.7283,0.2468,0.2503,0.0019,0.2443,320569200000,40186000000,1.231,0.0284,15426000000,-0.0632,0.0529,2.3905,0.0392,0.4086,6.3151,0.1405,0.7553,2.3379,0.0383,0.0479,3.9308,21.5421,21.5566,15.936,0.6118,6.3505,0.0253,0.0185,60.8977,0.0652,0.0757,0.1311,0.2022,0.2049,0.0983,0.094922597378536,0.1042,0.1088,0.1636,-0.0261,-300000000,-0.0344,5.8669,50479000000,0.0333,0.0784,0.0112,0.024,FY2020,2020
19,0.72,2021-03-19,2021-01,46.83,8463000000,2.8846,2.5012,87531000000,10.2483,0.0322,0.8743,0.0431,0.4283,0.9721,0.2427,0.2546,0.7573,0.7217,0.0597,0.0183,33700000000,0.0679,0.0602,3.9456,419775290000,4.7957,31.0714,16.1296,20.4131,0.7507,7.1697,0.006,-0.0849,0.3466,26025000000,0.0857,0.75,0.0465,0.0347,3.047,0.2482,0.249,0.0732,0.3334,396322290000,26792000000,-0.0921,0.0241,16911000000,0.0962,0.0484,2.6399,0.0403,0.4548,48.3052,-0.1353,0.0222,2.4076,0.0367,0.0435,4.5277,29.3354,15.2285,19.2726,0.7087,6.7691,0.0285,0.0671,65.4666,0.0552,0.0706,0.1375,0.1736,0.1918,0.086,0.094922597378536,0.0942,0.1046,0.1684,-0.0073,63000000,0.0075,6.8549,58548000000,0.0339,0.0676,0.0202,0.0733,FY2021,2021
20,0.733,2022-03-18,2022-01,46.603,8283000000,2.6646,2.5012,91891000000,10.9199,-0.265,-0.168,-0.0003,-0.3296,0.9277,0.2259,0.2465,0.6645,0.6847,0.0417,0.018,36600000000,0.086,0.0639,4.3493,406116649000,4.4195,29.702,35.4099,21.7221,0.709,6.4589,0.0072,0.0233,0.3752,11469000000,0.0012,-0.5593,0.02,0.0347,1.3629,0.2509,0.2496,0.0354,0.2543,386012649000,23317000000,0.012,0.0238,19456500000,0.1505,0.046,3.0828,0.0452,0.4524,38.9042,0.0252,-0.0908,2.2217,0.0326,0.0402,4.2007,28.2317,33.657,20.6468,0.6739,6.1391,0.0252,0.0243,68.0634,0.0549,0.0668,0.1601,0.1665,0.1775,0.0878,0.094922597378536,0.098,0.1006,0.1951,-0.0147,-180000000,-0.0212,7.472,62877000000,0.0238,-0.0302,0.0189,0.0498,FY2022,2022
21,0.747,2023-02-21,2023-01,47.957,8100000000,2.8986,2.5976,83991000000,10.2403,-0.3126,-0.398,0.0129,0.2034,0.821,0.2336,0.2439,0.7416,0.7016,0.0349,0.019,31373000000,-0.1428,0.0513,3.825,414215700000,4.9316,35.4636,33.3668,24.3427,0.6776,7.4209,-0.016,-0.1216,0.3449,12414000000,-0.0063,0.0823,0.0203,0.0347,1.5135,0.2414,0.2496,0.0265,0.3363,388451700000,30327000000,-0.1457,0.0191,15321000000,-0.2125,0.0439,2.4906,0.0334,0.5249,-20.7151,0.0586,-0.0898,2.0746,0.0278,0.0375,4.6249,33.2578,31.2914,22.8286,0.6354,6.9593,0.0269,0.0672,74.5292,0.0478,0.0602,0.1291,0.146,0.1729,0.0768,0.094922597378536,0.0833,0.093,0.1577,-0.0253,-183000000,-0.022,6.8052,55817000000,0.0182,-0.0057,0.002,-0.0859,FY2023,2023
22,0.76,2024-03-15,2024-01,55.083,8054000000,2.7867,2.7092,90571000000,11.1705,-0.2198,0.1105,0.0438,0.2276,0.8318,0.2341,0.2384,0.7048,0.6847,0.0194,0.0174,38865000000,0.2388,0.0599,4.7934,469903482000,5.1882,30.2948,30.5727,21.5078,0.725,7.5235,0.0161,0.3422,0.3588,15370000000,0.0352,0.2381,0.0237,0.0347,1.8956,0.2437,0.2496,0.0705,0.2553,443638482000,30590000000,0.3279,0.0239,20259000000,0.3223,0.0421,3.3315,0.0416,0.3979,17.6926,0.0931,0.2839,2.6946,0.0337,0.0352,4.8982,28.6015,28.8639,20.3056,0.6844,7.1029,0.0312,0.0602,79.9364,0.0625,0.0589,0.1688,0.1932,0.1729,0.1018,0.094922597378536,0.1085,0.093,0.2049,-0.0114,-46000000,-0.0056,7.7032,62458000000,0.0211,0.0367,0.0089,0.0783,FY2024,2024
23,0.83,2025-03-14,2025-01,98.16,8024000000,2.6698,2.7118,97692000000,12.089,-0.1471,-0.0841,0.0246,0.02,0.8226,0.2216,0.2339,0.6352,0.6847,0.0263,0.0921,42321000000,0.0889,0.0621,5.237,811999840000,8.3118,41.7781,62.0225,30.8639,1.1923,11.7851,0.0365,0.2617,0.3745,13092000000,-0.0255,-0.1482,0.0192,0.0315,1.62,0.2485,0.2497,0.0712,0.2338,787635840000,30030000000,0.253,0.0285,22011000000,0.0864,0.0421,3.6317,0.043,0.3443,11.0852,0.0718,0.2041,3.2556,0.0386,0.0352,8.0624,40.5245,60.1616,29.9378,1.1566,11.4315,0.0343,0.0507,84.2698,0.0757,0.0589,0.1756,0.2222,0.1729,0.122,0.094922597378536,0.1297,0.093,0.2116,-0.0033,-30000000,-0.0037,8.5261,68900000000,0.0251,0.0333,0.0129,0.0786,FY2025,2025
