,dividends,original_filing_date,period_end_date,period_end_price,shares_eop,assets_to_equity,assets_to_equity_median,book_value,book_value_per_share,capex_growth,cash_and_equiv_growth,cf_cfo_cagr_10,cfo_growth,current_ratio,debt_to_assets,debt_to_assets_median,debt_to_equity,debt_to_equity_median,dividends_per_share_cagr_10,dividends_per_share_growth,ebitda,ebitda_growth,ebitda_margin,ebitda_per_share,enterprise_value,enterprise_value_to_book,enterprise_value_to_earnings,enterprise_value_to_fcf,enterprise_value_to_pretax_income,enterprise_value_to_sales,enterprise_value_to_tangible_book,eps_diluted_cagr_10,eps_diluted_growth,equity_to_assets,fcf,fcf_cagr_10,fcf_growth,fcf_margin,fcf_margin_median,fcf_per_share,gross_margin,gross_margin_median,gross_profit_growth,income_tax_rate,market_cap,net_debt,net_income_growth,net_income_margin,nopat,operating_income_growth,operating_income_margin_median,operating_income_per_share,operating_margin,payout_ratio,peg_ratio,ppe_growth,pretax_income_growth,pretax_income_per_share,pretax_margin,pretax_margin_median,price_to_book,price_to_earnings,price_to_fcf,price_to_pretax_income,price_to_sales,price_to_tangible_book,revenue_cagr_10,revenue_growth,revenue_per_share,roa,roa_median,roce,roe,roe_median,roic,roic_5yr_avg,roic_legacy,roic_median,rotce,shares_diluted_growth,shares_eop_change,shares_eop_growth,tangible_book_per_share,tangible_book_value,total_assets_cagr_10,total_assets_growth,total_equity_cagr_10,total_equity_growth,fiscal_quarter_key,fiscal_quarter_number
21,0.1,2007-01-25,2006-12,29.86,9777000000,1.8117,1.5,36634000000,3.6847,-0.7987,0.6798,0.021,-0.0847,2.0337,0.0,0.0,0.0,0.0,0.0,0.1111,3837000000,-0.215,0.3059,0.3859,263068220000,7.1809,22.0898,22.075,15.1023,5.7117,8.2986,0.0039,-0.2352,0.5519,1470000000,0.0293,-0.2315,0.1172,0.3516,0.1478,0.7113,0.8327,-0.0704,0.3098,291941220000,-6859000000,-0.2811,0.2093,2604000000,-0.2544,0.3684,0.3492,0.2768,0.3846,62.381,0.5032,-0.2592,0.3827,0.3033,0.4041,7.9691,24.5143,24.4978,16.7599,6.3386,9.2095,0.0304,0.0595,1.2615,0.1808,0.1808,0.359,0.3274,0.2745,0.3274,0.26151804149355,0.4193,0.2745,0.4043,-0.0654,-43000000,-0.0043,3.1884,31700000000,-0.0345,-0.0131,-0.0689,-0.1713,FY2007.FQ2,2
22,0.1,2007-04-26,2007-03,27.87,9566808000,1.8268,1.5558,34973000000,3.5462,-0.5264,0.7492,0.0616,0.5978,1.9782,0.0,0.0,0.0,0.0,0.0225,0.0,7034000000,0.7303,0.4885,0.7132,238390938960,6.8164,17.2024,16.4566,11.875,4.8106,7.9312,0.0807,0.7241,0.5473,6830000000,0.0594,0.6029,0.4743,0.3516,0.6925,0.8513,0.8327,0.3816,0.2933,266626938960,-7611000000,0.6546,0.3421,4941750000,0.6947,0.375,0.6681,0.4576,0.2,2.3827,0.5426,0.6155,0.7068,0.4841,0.4157,7.6237,19.2399,18.4058,13.2815,5.3804,8.8707,0.0459,0.3209,1.4599,0.2127,0.1827,0.4261,0.387,0.2944,0.387,0.26151804149355,0.485,0.2944,0.481,-0.053,-210192000,-0.0214,3.0477,30057000000,-0.0381,-0.0443,-0.0746,-0.168,FY2007.FQ3,3
23,0.1,2007-08-03,2007-06,29.47,9375492000,2.0314,1.6628,31097000000,3.2128,-0.1006,-0.0898,0.0197,0.3416,1.6909,0.0,0.0,0.0,0.0,0.0225,0.0,4284000000,0.0342,0.3203,0.4426,252884749240,8.1321,17.9797,16.2815,12.5807,4.9466,9.933,-0.0031,0.1071,0.4922,3582000000,0.0039,0.4124,0.2678,0.3516,0.37,0.7579,0.8313,0.0475,0.2915,276295749240,-6111000000,0.0731,0.2269,2927250000,0.0056,0.3513,0.4032,0.2919,0.3225,-61.9723,0.429,0.0061,0.4426,0.3203,0.3967,8.8849,19.6442,17.7888,13.7453,5.4046,10.8525,0.0214,0.1327,1.3814,0.2213,0.1864,0.4514,0.4257,0.3095,0.4257,0.26151804149355,0.5373,0.3095,0.5184,-0.055,-191316000,-0.0199,2.6303,25459000000,-0.0027,-0.0923,-0.0409,-0.2245,FY2007.FQ4,4
24,0.1,2007-10-25,2007-09,29.46,9355439000,2.0427,1.7728,32135000000,3.378,-0.2408,-0.2687,0.0162,0.4474,1.5763,0.0,0.0,0.0,0.0,0.0225,0.0,6353000000,0.3451,0.4616,0.6678,254037232940,7.9053,17.0769,14.7267,11.94,4.698,12.5351,0.0694,0.2857,0.4895,5368000000,0.0112,0.4706,0.39,0.3516,0.5642,0.8056,0.8167,0.2163,0.31,275611232940,-6637000000,0.2331,0.3116,4438500000,0.3227,0.375,0.622,0.43,0.2222,2.6688,0.4453,0.233,0.6534,0.4516,0.4149,8.5766,18.5272,15.9774,12.954,5.097,13.5996,0.0364,0.2729,1.4466,0.2309,0.1899,0.483,0.4705,0.3199,0.4705,0.26151804149355,0.5893,0.3199,0.6135,-0.0496,-20053000,-0.0021,2.1303,20266000000,-0.0009,0.0044,-0.038,-0.1098,FY2008.FQ1,1
25,0.11,2008-01-24,2007-12,35.6,9329000000,1.9557,1.811,34431000000,3.6231,-0.215,0.0876,0.0139,1.2365,1.7125,0.0,0.0,0.0,0.0,0.0323,0.1,6962000000,0.8144,0.4253,0.7326,311036400000,9.0336,18.3426,15.8272,12.8045,5.3721,13.8824,0.0393,0.923,0.5113,3872000000,0.0041,1.634,0.2365,0.3027,0.4074,0.7835,0.8123,0.4373,0.3098,332112400000,-7460000000,0.7924,0.2875,4860750000,0.8666,0.3947,0.6819,0.3959,0.22,4.9811,0.3469,0.7923,0.7176,0.4166,0.4253,9.6457,19.5855,16.8996,13.6722,5.7361,14.8231,0.0488,0.3049,1.7222,0.255,0.1963,0.5191,0.5094,0.3334,0.5094,0.26151804149355,0.6463,0.3334,0.7121,-0.0441,-26439000,-0.0028,2.3576,22405000000,-0.005,0.0145,-0.0329,-0.0601,FY2008.FQ2,2
26,0.11,2008-04-24,2008-03,28.38,9313293000,1.8838,1.8192,37554000000,3.9832,-0.6464,0.553,0.0504,-0.0286,1.535,0.0,0.0,0.0,0.0,0.0323,0.0,4941000000,-0.2975,0.3418,0.524,237970255340,6.3367,14.4935,12.4298,10.7532,4.1061,9.3069,0.0494,-0.06,0.5308,6323000000,0.0438,-0.0742,0.4374,0.3027,0.6706,0.826,0.8123,-0.0259,0.0877,264311255340,-11820000000,-0.1092,0.3035,3306750000,-0.3308,0.375,0.4676,0.305,0.234,3.254,0.406,-0.3099,0.5101,0.3327,0.4062,7.0381,16.0978,13.8057,11.9435,4.5607,10.3371,0.0402,0.0038,1.533,0.2378,0.2068,0.4654,0.4561,0.3632,0.4561,0.26151804149355,0.623,0.3632,0.6373,-0.044,-15707000,-0.0016,2.712,25569000000,-0.001,0.1073,-0.0249,0.0737,FY2008.FQ3,3
27,0.11,2008-07-31,2008-06,27.51,9151000000,2.006,1.8553,36286000000,3.8585,-0.4853,0.6918,0.0623,-0.072,1.4468,0.0,0.0,0.0,0.0,0.0323,0.0,6071000000,0.4171,0.3833,0.6455,228082010000,6.2856,12.8998,12.3755,9.5776,3.7749,10.2716,0.0306,0.4838,0.4984,2867000000,0.0412,-0.1996,0.181,0.3027,0.3048,0.819,0.8164,0.2799,0.2799,251744010000,-10339000000,0.4158,0.2713,4097250000,0.3996,0.3508,0.5809,0.3449,0.2391,4.6393,0.4349,0.393,0.6346,0.3768,0.3863,6.9377,14.2381,13.6594,10.5712,4.1665,11.3372,0.0295,0.1844,1.684,0.2463,0.217,0.5141,0.4789,0.4064,0.4789,0.26151804149355,0.6842,0.4064,0.7355,-0.0284,-162293000,-0.0174,2.3612,22205000000,0.0079,0.1523,-0.0195,0.1668,FY2008.FQ4,4
28,0.11,2008-10-23,2008-09,26.69,8895573000,1.9383,1.9111,33594000000,3.6582,-0.5254,0.3566,-0.0298,-0.4266,1.5257,0.0303,0.0,0.0587,0.0,0.0202,0.0,6584000000,0.0363,0.4371,0.7169,216700843370,6.4505,12.1981,13.8431,9.1865,3.511,11.1678,0.0516,0.0666,0.5159,2592000000,-0.0484,-0.5171,0.1721,0.2522,0.2822,0.8109,0.8149,0.1015,0.27,237422843370,-7029000000,0.0195,0.2903,4499250000,0.0136,0.3704,0.6532,0.3983,0.2291,2.5859,0.4197,-0.0361,0.6524,0.3977,0.3873,7.0674,13.3646,15.1669,10.0649,3.8468,12.2357,0.0328,0.0943,1.64,0.2576,0.2261,0.5221,0.5084,0.4409,0.4944,0.26151804149355,0.6766,0.4409,0.7795,-0.0346,-255427000,-0.0279,2.113,19404000000,-0.0026,-0.008,-0.0221,0.0454,FY2009.FQ1,1
29,0.13,2009-01-22,2008-12,19.44,8890563000,1.908,1.9232,34478000000,3.8678,-0.2115,0.1187,0.0582,0.266,1.5913,0.0304,0.0,0.058,0.0,0.0374,0.1818,6571000000,-0.0561,0.3951,0.7371,152117544720,4.412,8.8276,9.0968,6.7888,2.4542,7.5406,0.0531,-0.06,0.524,4940000000,0.0689,0.2758,0.297,0.2824,0.5541,0.765,0.8082,-0.0079,0.2596,172832544720,-6346000000,-0.1132,0.251,4454250000,-0.0836,0.3765,0.6662,0.3571,0.2765,1.8867,0.409,-0.1733,0.6324,0.339,0.3873,5.0128,10.0297,10.3356,7.7133,2.7884,8.5675,0.0348,0.016,1.8654,0.2632,0.2343,0.5026,0.5062,0.4633,0.4783,0.26151804149355,0.63,0.4633,0.7483,-0.0619,-5010000,-0.0005,2.263,20173000000,-0.0056,-0.023,-0.015,0.0013,FY2009.FQ2,2
30,0.13,2009-04-23,2009-03,18.37,8899720000,1.8637,1.9232,36943000000,4.149,0.1673,-0.3836,0.0405,-0.1465,1.7094,0.029,0.0,0.0541,0.0,0.0374,0.0,5102000000,0.0325,0.3738,0.573,138147856400,3.7394,8.7319,8.7374,6.3818,2.2582,6.1038,-0.0058,-0.2978,0.5365,5412000000,0.0401,-0.144,0.3965,0.2824,0.6078,0.7938,0.7997,-0.0926,0.2649,163487856400,-5286000000,-0.3215,0.2181,3328500000,0.0065,0.351,0.4984,0.3251,0.3939,-17.6137,0.2893,-0.158,0.4548,0.2967,0.3579,4.4254,10.3335,10.3401,7.5524,2.6724,7.2234,0.0235,-0.0557,1.5327,0.235,0.2364,0.4794,0.443,0.4633,0.4195,0.26151804149355,0.5292,0.4633,0.6989,-0.0555,9157000,0.001,2.5418,22633000000,0.0052,-0.0267,0.0023,-0.0162,FY2009.FQ3,3
31,0.13,2009-07-30,2009-06,23.77,8908000000,1.9689,1.947,39558000000,4.4149,0.2881,-0.4123,0.0652,-0.0597,1.8228,0.0737,0.0,0.1452,0.0,0.0265,0.0,4668000000,-0.231,0.3563,0.5209,184042160000,4.6524,12.6324,11.5618,9.2852,3.1494,7.2755,0.0271,-0.2608,0.5078,2974000000,0.073,0.0373,0.227,0.2824,0.3319,0.8025,0.8041,-0.1894,0.2648,211743160000,-330000000,-0.2913,0.2324,2990250000,-0.2701,0.351,0.4449,0.3043,0.3823,5.3453,0.2071,-0.3059,0.4622,0.3162,0.3579,5.3527,14.5338,13.3021,10.6827,3.6234,8.3706,0.0043,-0.1728,1.4619,0.1985,0.2364,0.4077,0.3808,0.4633,0.3458,0.26151804149355,0.411,0.4633,0.5711,-0.0472,8280000,0.0009,2.8232,25296000000,0.0161,0.0699,0.0077,0.0901,FY2009.FQ4,4
32,0.13,2009-10-23,2009-09,25.72,8900000000,1.9802,1.9623,41212000000,4.5877,0.4408,-0.0201,-0.0175,0.8121,1.816,0.0734,0.0145,0.1454,0.027,0.0265,0.0,5128000000,-0.2211,0.3969,0.5708,195926000000,4.7541,14.2284,10.3129,10.5364,3.4802,7.2627,-0.022,-0.1666,0.5049,5672000000,-0.0184,1.1882,0.439,0.2824,0.6314,0.78,0.7981,-0.1748,0.2499,228908000000,-2827000000,-0.1827,0.2766,3361500000,-0.2528,0.3459,0.4989,0.3469,0.325,-7.5331,0.1465,-0.2046,0.5304,0.3688,0.3539,5.5544,16.6236,12.049,12.3101,4.0661,8.4853,-0.0107,-0.1421,1.4382,0.1726,0.2364,0.3491,0.3409,0.4633,0.2976,0.26151804149355,0.3548,0.4633,0.4743,-0.0217,-8000000,-0.0008,3.0031,26977000000,0.0247,0.2533,0.0165,0.2267,FY2010.FQ1,1
33,0.13,2010-01-28,2009-12,30.48,8811000000,1.8538,1.947,44283000000,4.9472,0.5534,0.1289,0.0121,-0.1406,2.0411,0.073,0.0296,0.1353,0.056,0.0265,0.0,9128000000,0.3891,0.4798,1.0197,236206280000,5.334,14.5286,12.6645,10.8153,4.0247,7.7269,0.0909,0.5744,0.5394,4593000000,0.0251,-0.0702,0.2414,0.2692,0.5131,0.8092,0.8041,0.21,0.25,268559280000,-3427000000,0.596,0.3502,6384750000,0.4334,0.352,0.951,0.4475,0.1756,1.8171,0.058,0.5755,0.9924,0.4669,0.3728,6.0646,16.5185,14.3991,12.2966,4.5759,8.7853,0.0358,0.1439,2.1251,0.1986,0.2364,0.3766,0.3803,0.4633,0.3335,0.26151804149355,0.4103,0.4633,0.4994,0.0041,-89000000,-0.01,3.4151,30569000000,0.0265,0.2479,0.0359,0.2843,FY2010.FQ2,2
34,0.13,2010-04-22,2010-03,29.29,8762000000,1.8575,1.9232,45710000000,5.1498,0.3544,0.1194,0.0231,0.2231,2.0632,0.0706,0.0303,0.1311,0.0583,0.0265,0.0,5867000000,0.1499,0.4045,0.6609,220718980000,4.8286,12.7679,10.9137,9.5421,3.7068,6.905,0.0,0.3636,0.5383,6985000000,0.0266,0.2906,0.4816,0.2692,0.7869,0.81,0.8059,0.0843,0.2499,256638980000,-2160000000,0.3456,0.2762,3879750000,0.1656,0.3517,0.5828,0.3566,0.2888,0.0,0.0365,0.3187,0.6017,0.3682,0.3685,5.6145,14.8457,12.6898,11.095,4.31,8.0287,0.0052,0.0626,1.6339,0.207,0.2364,0.3712,0.3841,0.4496,0.339,0.26151804149355,0.4096,0.4378,0.4821,-0.0031,-49000000,-0.0055,3.6012,31965000000,0.026,0.2332,0.0358,0.2373,FY2010.FQ3,3
35,0.13,2010-07-30,2010-06,23.01,8668000000,1.8649,1.8959,46175000000,5.2216,0.1257,-0.0939,0.0206,0.4589,2.1293,0.0689,0.0496,0.1286,0.0937,0.0168,0.0,6648000000,0.4241,0.4144,0.7517,167601680000,3.6297,8.9339,7.5851,6.7005,2.6823,5.1375,0.0019,0.5,0.5362,4846000000,0.0226,0.6294,0.3021,0.2996,0.548,0.8023,0.8059,0.2241,0.25,199450680000,434000000,0.4837,0.2816,4447500000,0.4873,0.3517,0.6705,0.3697,0.2549,53.6351,0.0126,0.4543,0.6812,0.3755,0.3685,4.3194,10.6316,9.0265,7.9738,3.192,6.1138,-0.002,0.2244,1.8137,0.2193,0.2271,0.396,0.4083,0.4256,0.3613,0.26151804149355,0.4161,0.3904,0.5105,-0.013,-94000000,-0.0107,3.6891,32623000000,0.0248,0.1056,0.0297,0.1672,FY2010.FQ4,4
36,0.13,2010-10-28,2010-09,24.49,8562000000,1.95,1.9232,46942000000,5.3987,-0.2965,-0.075,0.0146,0.3417,2.3042,0.1165,0.0697,0.2271,0.1298,0.0168,0.0,7810000000,0.523,0.4822,0.8982,175175380000,3.7317,8.5053,7.2825,6.3751,2.6638,5.2457,0.028,0.55,0.5128,7630000000,0.0189,0.3452,0.4711,0.2996,0.8775,0.8061,0.8043,0.2954,0.2517,209683380000,2504000000,0.5137,0.334,5337000000,0.5876,0.3569,0.8184,0.4393,0.2096,3.6248,0.0344,0.5173,0.8315,0.4464,0.3721,4.4668,10.1807,8.7171,7.6309,3.1886,6.279,0.0114,0.2534,1.8625,0.2318,0.2256,0.4188,0.4423,0.4253,0.3754,0.26151804149355,0.4288,0.3684,0.5317,-0.032,-106000000,-0.0122,3.8405,33394000000,0.0261,0.1216,0.0225,0.139,FY2011.FQ1,1
37,0.16,2011-01-27,2010-12,27.91,8403000000,1.9039,1.906,48481000000,5.657,-0.3058,-0.573,0.0024,-0.1575,2.4549,0.1047,0.0718,0.1994,0.1332,0.0381,0.2307,8828000000,-0.0328,0.4424,1.0301,202946730000,4.1861,9.8671,8.7643,7.491,3.0431,5.8006,0.0528,0.0405,0.5252,3695000000,0.0256,-0.1955,0.1851,0.2996,0.4311,0.7577,0.8024,-0.0177,0.2192,234527730000,5648000000,-0.0042,0.3324,6123750000,-0.0408,0.3634,0.9527,0.4092,0.2077,2.1568,0.0536,-0.0434,0.9914,0.4258,0.3721,4.8375,11.4025,10.1281,8.6567,3.5166,6.7032,0.0233,0.0489,2.3282,0.2237,0.2215,0.3918,0.431,0.4197,0.3553,0.26151804149355,0.3971,0.3583,0.4902,-0.0425,-159000000,-0.0185,4.0824,34987000000,0.024,0.1243,0.0293,0.0947,FY2011.FQ2,2
